"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"Butte Waterproof Boot","Men","Shoes","Boots","2897068","UGG®",224.95,224.95,4.8,877,"WCT","2022-03-13 08:11:45"
"Neumel Chukka Boot","Men","Shoes","Boots","3242739","UGG®",130.00,130.00,4.9,3561,"219","2022-03-13 08:11:45"
"'1460' Boot","Men","Shoes","Boots","3301656","Dr. Martens",150.00,150.00,4.3,36,"006","2022-03-13 08:11:45"
"Pampa Hi Canvas Boot","Men","Shoes","Boots","3314509","Palladium",75.00,75.00,4.8,4,"316","2022-03-13 08:11:45"
"'Copeland' Suede Chukka Boot","Men","Shoes","Boots","3504137","Johnston & Murphy",169.00,169.00,4.6,291,"201","2022-03-13 08:11:45"
"6 Inch Premium Waterproof Boot","Men","Shoes","Boots","3729247","Timberland",198.00,198.00,4.7,3147,"001","2022-03-13 08:11:45"
"Riley Diversa Chelsea Boot","Men","Shoes","Boots","5271275","Magnanni",399.00,399.00,4.7,9,"230","2022-03-13 08:11:45"
"Chuck Taylor® All Star® Lugged Boot","Men","Shoes","Boots","5355855","Converse",70.00,70.00,4.8,255,"001","2022-03-13 08:11:45"
"'2976' Chelsea Boot","Men","Shoes","Boots","5437500","Dr. Martens",150.00,150.00,4.8,8,"002","2022-03-13 08:11:45"
"Kalia Puki Chukka Boot","Men","Shoes","Boots","5480449","OluKai",165.00,165.00,5.0,1,"300","2022-03-13 08:11:45"
"Marson Water Resistant Chelsea Boot","Men","Shoes","Boots","5600872","Ted Baker London",250.00,250.00,5.0,1,"001","2022-03-13 08:11:45"
"Riley Diversa Chelsea Boot","Men","Shoes","Boots","5699500","Magnanni",399.00,399.00,4.7,9,"001","2022-03-13 08:11:45"
"Osborn Plain Toe Chukka Boot","Men","Shoes","Boots","5706231","Cole Haan",180.00,180.00,3.0,2,"215","2022-03-13 08:11:45"
"Blundstone Classic 550 Series Water Resistant Chelsea Boot","Men","Shoes","Boots","5724059","Blundstone Footwear",209.95,209.95,2.3,3,"200","2022-03-13 08:11:45"
"UGG Emmett Waterproof Snow Boot","Men","Shoes","Boots","5737778","UGG®",130.00,130.00,4.7,116,"001","2022-03-13 08:11:45"
"Butte Waterproof Chelsea Boot","Men","Shoes","Boots","5741090","UGG®",89.96,179.95,4.3,19,"201","2022-03-13 08:11:45"
"XC Flex Cody Wingtip Boot","Men","Shoes","Boots","5745357","Johnston & Murphy",199.00,199.00,4.7,50,"206","2022-03-13 08:11:45"
"Magog Waterproof Boot","Men","Shoes","Boots","5765826","Kodiak",175.00,175.00,0.0,0,"210","2022-03-13 08:11:45"
"Hyrid Gore-Tex® Waterproof Chukka Boot","Men","Shoes","Boots","5866858","ECCO",249.95,249.95,5.0,1,"001","2022-03-13 08:11:45"
"Warner GrandPro Waterproof Chukka Boot","Men","Shoes","Boots","5881262","Cole Haan",200.00,200.00,5.0,1,"001","2022-03-13 08:11:45"
"Mason Water Resistant Chelsea Boot","Men","Shoes","Boots","5903836","Nordstrom",95.96,119.95,3.2,5,"235","2022-03-13 08:11:45"
"CityTray Avant Boot","Men","Shoes","Boots","5909243","ECCO",199.95,199.95,5.0,1,"200","2022-03-13 08:11:45"
"UA Charged Bandit Trek 2 Hiking Shoes","Men","Shoes","Boots","5927323","Under Armour",82.50,110.00,4.5,19,"001","2022-03-13 08:11:45"
"Combs Tech Boot","Men","Shoes","Boots","5933185","Dr. Martens",100.00,100.00,5.0,1,"001","2022-03-13 08:11:45"
"Neumel Chelsea Boot","Men","Shoes","Boots","5934195","UGG®",130.00,130.00,4.7,36,"001","2022-03-13 08:11:45"
"Classic Mini Lace-Up Waterproof Winter Boot","Men","Shoes","Boots","5935529","UGG®",180.00,180.00,4.7,19,"210","2022-03-13 08:11:45"
"Alonzo Chukka Boot","Men","Shoes","Boots","5954133","To Boot New York",350.00,350.00,0.0,0,"243","2022-03-13 08:11:45"
"Soft 7 Tred Water Repellent Bootie","Men","Shoes","Boots","5958069","ECCO",179.95,179.95,0.0,0,"470","2022-03-13 08:11:45"
"Williams Boot","Men","Shoes","Boots","6087925","Gordon Rush",159.00,265.00,5.0,1,"001","2022-03-13 08:11:45"
"Morrison Chelsea Boot","Men","Shoes","Boots","6087933","Gordon Rush",159.00,265.00,1.0,1,"001","2022-03-13 08:11:45"
"6-Inch Premium Waterproof Boot","Men","Shoes","Boots","6143023","Timberland",198.00,198.00,4.7,2698,"WHE","2022-03-13 08:11:45"
"6-Inch Waterproof Bean Boot","Men","Shoes","Boots","6143506","L.L.Bean",129.00,129.00,4.6,904,"230","2022-03-13 08:11:45"
"Port Union Waterproof Chukka Boot","Men","Shoes","Boots","6151709","Timberland",99.00,165.00,4.5,73,"200","2022-03-13 08:11:45"
"1460 Bex Smooth Plain Toe Boot","Men","Shoes","Boots","6290700","Dr. Martens",160.00,160.00,0.0,0,"020","2022-03-13 08:11:45"
"Knox Cap Toe Genuine Shearling Lined Boot","Men","Shoes","Boots","6409715","Johnston & Murphy",295.00,295.00,0.0,0,"001","2022-03-13 08:11:45"
"Jameson Plain Toe Chukka Boot","Men","Shoes","Boots","6409731","Johnston & Murphy",285.00,285.00,0.0,0,"410","2022-03-13 08:11:45"
"Raleigh XC Flex Cap Toe Boot","Men","Shoes","Boots","6414453","Johnston & Murphy",179.00,179.00,4.5,8,"240","2022-03-13 08:11:45"
"Ashford Plain Toe Chelsea Boot","Men","Shoes","Boots","6414754","Johnston & Murphy",295.00,295.00,0.0,0,"200","2022-03-13 08:11:45"
"x John Legend Commodore Boot","Men","Shoes","Boots","6452474","Sperry",99.99,200.00,0.0,0,"800","2022-03-13 08:11:45"
"x John Legend Commodore Boot","Men","Shoes","Boots","6452480","Sperry",100.00,200.00,0.0,0,"601","2022-03-13 08:11:45"
"Henrick Chukka Boot","Men","Shoes","Boots","6455504","Johnston & Murphy",83.94,139.90,0.0,0,"240","2022-03-13 08:11:45"
"Wesley Leather Lace-Up Boot","Men","Shoes","Boots","6489516","Magnanni",425.00,425.00,4.5,2,"200","2022-03-13 08:11:45"
"Pampa Travel Lite Boot","Men","Shoes","Boots","6499516","Palladium",100.00,100.00,0.0,0,"008","2022-03-13 08:11:45"
"2976 Chelsea Boot","Men","Shoes","Boots","6531084","Dr. Martens",150.00,150.00,4.6,8,"003","2022-03-13 08:11:45"
"Kaha Low GTX Sneaker","Men","Shoes","Boots","6550641","HOKA ONE ONE",200.00,200.00,4.0,65,"010","2022-03-13 08:11:45"
"Port Union Chelsea Boot","Men","Shoes","Boots","6575316","Timberland",145.00,145.00,0.0,0,"001","2022-03-13 08:11:45"
"Redwood Falls Waterproof Boot","Men","Shoes","Boots","6575336","Timberland",145.00,145.00,5.0,4,"001","2022-03-13 08:11:45"
"Original Grand Chukka Boot","Men","Shoes","Boots","6604389","Cole Haan",190.00,190.00,4.8,6,"202","2022-03-13 08:11:45"
"Nimbus Chelsea Boot","Men","Shoes","Boots","6613191","Barbour",90.00,90.00,0.0,0,"340","2022-03-13 08:11:45"
"Original Waterproof Chelsea Rain Boot","Men","Shoes","Boots","6648934","Hunter",70.00,140.00,4.6,5,"339","2022-03-13 08:11:45"
"1460 Combat Boot","Men","Shoes","Boots","6667821","Dr. Martens",150.00,150.00,5.0,1,"002","2022-03-13 08:11:45"
"1460 Boot","Men","Shoes","Boots","6667828","Dr. Martens",150.00,150.00,0.0,0,"411","2022-03-13 08:11:45"
"William Waterproof Side Zip Boot","Men","Shoes","Boots","6706561","Nordstrom",90.96,129.95,4.8,4,"201","2022-03-13 08:11:45"
"Men's Terrex Free Hiker Gore-Tex® Waterproof Hiking Boot","Men","Shoes","Boots","6715477","adidas",180.00,225.00,4.8,503,"001","2022-03-13 08:11:45"
"York Suede Chelsea Boot","Men","Shoes","Boots","6794931","Blake Mckay",165.00,165.00,0.0,0,"237","2022-03-13 08:11:45"
"Butte Mono Leather Boot","Men","Shoes","Boots","6801704","UGG®",112.50,225.00,4.7,12,"020","2022-03-13 08:11:45"
"Warner GrandPro Waterproof Chukka Boot","Men","Shoes","Boots","6821778","Cole Haan",200.00,200.00,5.0,1,"200","2022-03-13 08:11:45"
"Classic Short Boot","Men","Shoes","Boots","2792110","UGG®",170.00,170.00,4.8,740,"BLK","2022-03-13 08:11:45"
"'Harrison' Chukka Boot","Men","Shoes","Boots","3031628","Børn",125.00,125.00,4.4,7,"200","2022-03-13 08:11:45"
"'1000 Mile' Plain Toe Boot","Men","Shoes","Boots","3199403","Wolverine",385.00,385.00,4.7,110,"001","2022-03-13 08:11:45"
"Liverpool Chelsea Boot","Men","Shoes","Boots","4366793","Allen Edmonds",495.00,495.00,4.7,9,"212","2022-03-13 08:11:45"
"Original Refined Waterproof Chelsea Boot","Men","Shoes","Boots","4376726","Hunter",155.00,155.00,4.0,153,"001","2022-03-13 08:11:45"
"'Midtown' Zip Boot","Men","Shoes","Boots","4426406","Florsheim",130.00,130.00,4.5,54,"200","2022-03-13 08:11:45"
"Pebbly Hill Chukka Boot","Men","Shoes","Boots","4693314","Rodd & Gunn",198.00,198.00,4.2,10,"249","2022-03-13 08:11:45"
"Anchorage II Waterproof Chelsea Boot","Men","Shoes","Boots","4788086","KEEN",123.75,165.00,4.7,3,"001","2022-03-13 08:11:45"
"Troopah-C Cap Toe Boot","Men","Shoes","Boots","4790549","Steve Madden",124.95,124.95,3.3,3,"001","2022-03-13 08:11:45"
"Shelby Mid Chelsea Boot","Men","Shoes","Boots","4823592","To Boot New York",398.00,398.00,4.7,15,"239","2022-03-13 08:11:45"
"Nalukai Boot","Men","Shoes","Boots","4981281","OluKai",140.00,140.00,4.5,30,"247","2022-03-13 08:11:45"
"David Field Cap Toe Boot","Men","Shoes","Boots","5252939","Rodd & Gunn",198.00,198.00,5.0,5,"001","2022-03-13 08:11:45"
"Earthkeepers® Original Mid Plain Toe Boot","Men","Shoes","Boots","5364462","Timberland",160.00,160.00,4.4,462,"210","2022-03-13 08:11:45"
"Kingsview Road Chelsea Boot","Men","Shoes","Boots","5469132","Rodd & Gunn",178.00,178.00,4.7,7,"212","2022-03-13 08:11:45"
"Bozeman Mid Waterproof Boot","Men","Shoes","Boots","5500206","Bogs",145.00,145.00,4.7,6,"001","2022-03-13 08:11:45"
"'Copeland' Suede Chukka Boot","Men","Shoes","Boots","5532170","Johnston & Murphy",169.00,169.00,4.5,295,"240","2022-03-13 08:11:45"
"Clarence Buckle Strap Boot","Men","Shoes","Boots","5578243","To Boot New York",398.00,398.00,0.0,0,"003","2022-03-13 08:11:45"
"Grandview GTX Hiking Boot","Men","Shoes","Boots","5591738","Teva",175.00,175.00,4.5,39,"203","2022-03-13 08:11:45"
"Classic Casual Waterproof Chelsea Boot","Men","Shoes","Boots","5626582","Bogs",130.00,130.00,5.0,1,"001","2022-03-13 08:11:45"
"Activist FUTURELIGHT™ Waterproof Hiking Boot","Men","Shoes","Boots","5704815","The North Face",145.00,145.00,4.2,38,"021","2022-03-13 08:11:45"
"Madson II Waterproof Chukka Boot","Men","Shoes","Boots","5716298","SOREL",142.50,190.00,4.5,33,"246","2022-03-13 08:11:45"
"Blundstone Water Resistant Chelsea Boot","Men","Shoes","Boots","5724056","Blundstone Footwear",204.95,204.95,5.0,1,"001","2022-03-13 08:11:45"
"Madson II Moc Toe Waterproof Boot","Men","Shoes","Boots","5739886","SOREL",185.00,185.00,4.6,56,"020","2022-03-13 08:11:45"
"Moncton Waterproof Boot","Men","Shoes","Boots","5765839","Kodiak",195.00,195.00,0.0,0,"001","2022-03-13 08:11:45"
"Rockies High Waterproof Plain Toe Boot","Men","Shoes","Boots","5786374","Allen Edmonds",299.98,425.00,0.0,0,"204","2022-03-13 08:11:45"
"Rockies High Waterproof Plain Toe Boot","Men","Shoes","Boots","5786379","Allen Edmonds",233.75,425.00,5.0,1,"001","2022-03-13 08:11:45"
"Chilkat IV Waterproof Insulated Snow Boot","Men","Shoes","Boots","5807837","The North Face",115.00,115.00,4.4,536,"210","2022-03-13 08:11:45"
"Classic Mid Waterproof Insulated Work Boot","Men","Shoes","Boots","5812550","Bogs",119.95,119.95,4.6,36,"001","2022-03-13 08:11:45"
"Anchorage III Waterproof Chelsea Boot","Men","Shoes","Boots","5874470","KEEN",123.75,165.00,0.0,0,"020","2022-03-13 08:11:45"
"Pampa Hi Waterproof Bootie","Men","Shoes","Boots","5883983","Palladium",155.00,155.00,0.0,0,"008","2022-03-13 08:11:45"
"Wallabee 2 Chukka Boot","Men","Shoes","Boots","5885802","Clarks®",150.00,150.00,4.0,2,"200","2022-03-13 08:11:45"
"Gatson Waterproof Boot","Men","Shoes","Boots","5890193","UGG®",120.00,120.00,4.5,2,"210","2022-03-13 08:11:45"
"Classic Casual Waterproof Chukka","Men","Shoes","Boots","5905998","Bogs",135.00,135.00,0.0,0,"202","2022-03-13 08:11:45"
"Mt. Maddsen LTE Waterproof Hiking Boot","Men","Shoes","Boots","5914092","Timberland",115.00,115.00,4.8,43,"030","2022-03-13 08:11:45"
"Brayden Lug Chelsea Boot","Men","Shoes","Boots","5918579","BP.",71.96,89.95,2.5,2,"001","2022-03-13 08:11:45"
"Hillmont Chelsea Boot","Men","Shoes","Boots","5934963","UGG®",190.00,190.00,4.0,4,"001","2022-03-13 08:11:45"
"Austin Chukka Boot","Men","Shoes","Boots","6087939","Gordon Rush",265.00,265.00,0.0,0,"200","2022-03-13 08:11:45"
"Fields Waterproof Chelsea Boot","Men","Shoes","Boots","6088979","Chaco",150.00,150.00,0.0,0,"200","2022-03-13 08:11:45"
"Wrapped Chelsea Boot","Men","Shoes","Boots","6403825","Fear of God",995.00,995.00,0.0,0,"001","2022-03-13 08:11:45"
"Raleigh XC Flex Chelsea Boot","Men","Shoes","Boots","6409297","Johnston & Murphy",179.00,179.00,5.0,4,"001","2022-03-13 08:11:45"
"Barrett Moc Toe Boot","Men","Shoes","Boots","6409699","Johnston & Murphy",199.00,199.00,0.0,0,"201","2022-03-13 08:11:45"
"Gregory Chukka Boot","Men","Shoes","Boots","6423578","Johnston & Murphy",245.00,245.00,0.0,0,"235","2022-03-13 08:11:45"
"2976 Valor Water Resistant Chelsea Boot","Men","Shoes","Boots","6429052","Dr. Martens",170.00,170.00,0.0,0,"001","2022-03-13 08:11:45"
"Combs Tech Combat Boot","Men","Shoes","Boots","6429080","Dr. Martens",120.00,120.00,0.0,0,"001","2022-03-13 08:11:45"
"x John Legend Tall Boot","Men","Shoes","Boots","6452486","Sperry",125.00,250.00,5.0,2,"001","2022-03-13 08:11:45"
"Knox Zip Boot","Men","Shoes","Boots","6456233","Johnston & Murphy",285.00,285.00,0.0,0,"201","2022-03-13 08:11:45"
"Bruchsalflex Chelsea Boot","Men","Shoes","Boots","6473496","ALDO",160.00,160.00,0.0,0,"410","2022-03-13 08:11:45"
"Pampa Hi Re-Craft Boot","Men","Shoes","Boots","6499424","Palladium",100.00,100.00,5.0,1,"008","2022-03-13 08:11:45"
"The Ultralight Hiking Boot","Men","Shoes","Boots","6519794","Season Three",237.00,395.00,5.0,2,"210","2022-03-13 08:11:45"
"Romance GG Rhombus Lace-Up Boot","Men","Shoes","Boots","6523514","Gucci",980.00,980.00,4.0,1,"300","2022-03-13 08:11:45"
"Abound Chukka Boot","Men","Shoes","Boots","6547640","Earth®",150.00,150.00,0.0,0,"286","2022-03-13 08:11:45"
"Skill Chelsea Boot","Men","Shoes","Boots","6547646","Earth®",79.90,160.00,0.0,0,"221","2022-03-13 08:11:45"
"Abound Chukka Boot","Men","Shoes","Boots","6547650","Earth®",150.00,150.00,0.0,0,"221","2022-03-13 08:11:45"
"Kaha Gore-Tex Waterproof Hiking Boot","Men","Shoes","Boots","6550640","HOKA ONE ONE",220.00,220.00,4.4,378,"407","2022-03-13 08:11:45"
"Freeland Boot (Men.","Men","Shoes","Boots","6565725","Flexi",84.95,84.95,0.0,0,"200","2022-03-13 08:11:45"
"Harken Chukka Boot","Men","Shoes","Boots","6603383","Steve Madden",90.00,90.00,0.0,0,"200","2022-03-13 08:11:45"
"Bryce Lace-Up Boot","Men","Shoes","Boots","6603388","Steve Madden",150.00,150.00,0.0,0,"001","2022-03-13 08:11:45"
"Boot","Men","Shoes","Boots","6604665","Acne Studios",700.00,700.00,0.0,0,"001","2022-03-13 08:11:45"
"Gusthigher Waterproof Boot","Men","Shoes","Boots","6617091","Spring Step",179.95,179.95,0.0,0,"001","2022-03-13 08:11:45"
"4.ZerøGrand Waterproof Leather Chukka Boot","Men","Shoes","Boots","6621020","Cole Haan",144.00,240.00,0.0,0,"200","2022-03-13 08:11:45"
"Croresen Boot","Men","Shoes","Boots","6631638","ALDO",165.00,165.00,0.0,0,"201","2022-03-13 08:11:45"
"Combs Tech Poly Casual Boot","Men","Shoes","Boots","6672050","Dr. Martens",100.00,100.00,0.0,0,"001","2022-03-13 08:11:45"
"Hollis Cap Toe Boot","Men","Shoes","Boots","6676808","Bruno Magli",237.50,475.00,5.0,1,"223","2022-03-13 08:11:45"
"6 Inch Premium Waterproof Boot","Men","Shoes","Boots","6723133","Timberland",198.00,198.00,4.7,2642,"030","2022-03-13 08:11:45"
"Jenner Chukka Boot","Men","Shoes","Boots","6774182","Steve Madden",100.00,100.00,5.0,1,"200","2022-03-13 08:11:45"
"Neumel Cozy Water Resistant Boot","Men","Shoes","Boots","6801705","UGG®",75.00,150.00,5.0,3,"210","2022-03-13 08:11:45"
"Shawn Chelsea Boot","Men","Shoes","Boots","6849392","To Boot New York",395.00,395.00,5.0,3,"239","2022-03-13 08:11:45"
"'Protégé' Cap Toe Boot","Men","Shoes","Boots","3498006","Bed Stu",325.00,325.00,4.6,5,"205","2022-03-13 08:11:45"
"'Lookout' Moc Toe Boot","Men","Shoes","Boots","3961540","Ariat",139.95,139.95,4.2,35,"201","2022-03-13 08:11:45"
"'Harken' Leather Chukka Boot","Men","Shoes","Boots","4079580","Steve Madden",95.00,95.00,4.5,24,"203","2022-03-13 08:11:45"
"Pitt Mid Lace-Up Boot","Men","Shoes","Boots","5023063","Mephisto",449.00,449.00,5.0,1,"012","2022-03-13 08:11:45"
"Ned Plain Toe Boot","Men","Shoes","Boots","5355745","Shoe The Bear",195.00,195.00,3.0,2,"202","2022-03-13 08:11:45"
"Sauvie Waterproof Chelsea Boot","Men","Shoes","Boots","5500200","Bogs",95.00,95.00,4.0,7,"001","2022-03-13 08:11:45"
"Clear Sole Chelsea Boot","Men","Shoes","Boots","5616646","Bottega Veneta",1250.00,1250.00,3.0,2,"013","2022-03-13 08:11:45"
"Polo Chukka Boot","Men","Shoes","Boots","5681663","Mephisto",379.00,379.00,1.0,1,"210","2022-03-13 08:11:45"
"Original Insulated Commando Boot","Men","Shoes","Boots","5704770","Hunter",195.00,195.00,4.3,121,"001","2022-03-13 08:11:45"
"Blundstone Original 500 Water Resistant Chelsea Boot","Men","Shoes","Boots","5724057","Blundstone Footwear",199.95,199.95,0.0,0,"205","2022-03-13 08:11:45"
"Hobson Cap Toe Boot","Men","Shoes","Boots","5728791","Johnston & Murphy",114.50,229.00,3.9,7,"240","2022-03-13 08:11:45"
"Desert 2 Chukka Boot","Men","Shoes","Boots","5733634","Clarks®",140.00,140.00,4.4,7,"201","2022-03-13 08:11:45"
"Dundonald Arctic Grip Waterproof Boot","Men","Shoes","Boots","5765819","Kodiak",175.00,175.00,0.0,0,"001","2022-03-13 08:11:45"
"Wedge Sole Boot","Men","Shoes","Boots","5779049","Twisted X",164.95,164.95,0.0,0,"200","2022-03-13 08:11:45"
"Woven Leather Chukka Driving Boot","Men","Shoes","Boots","5779073","Twisted X",124.95,124.95,0.0,0,"200","2022-03-13 08:11:45"
"Landon Lace-Up Cap Toe Boot","Men","Shoes","Boots","5786376","Allen Edmonds",445.00,445.00,0.0,0,"212","2022-03-13 08:11:45"
"Landon Lace-Up Cap Toe Boot","Men","Shoes","Boots","5786380","Allen Edmonds",445.00,445.00,5.0,2,"202","2022-03-13 08:11:45"
"Clyde Leather Chukka Boot","Men","Shoes","Boots","5806098","Dunham",102.00,170.00,4.2,5,"200","2022-03-13 08:11:45"
"The Chill Water Resistant Chukka Boot","Men","Shoes","Boots","5819841","johnnie-O",148.00,148.00,0.0,0,"030","2022-03-13 08:11:45"
"1460 Ambruzzo Water Resistant Boot","Men","Shoes","Boots","5859287","Dr. Martens",150.00,150.00,0.0,0,"003","2022-03-13 08:11:45"
"Ice Bay Waterproof Snow Boot","Men","Shoes","Boots","5863205","Sperry",98.00,140.00,4.4,52,"201","2022-03-13 08:11:45"
"Newton Ridge™ Plus II Waterproof Hiking Boot","Men","Shoes","Boots","5880999","Columbia",110.00,110.00,0.0,0,"231","2022-03-13 08:11:45"
"Ridgeview Mid RP Waterproof Hiking Boot","Men","Shoes","Boots","5881840","Teva",150.00,150.00,4.3,12,"023","2022-03-13 08:11:45"
"Stafford Boot","Men","Shoes","Boots","5910903","Belstaff",365.00,365.00,0.0,0,"230","2022-03-13 08:11:45"
"ReEmber Mid Water Repellent Bootie","Men","Shoes","Boots","5916948","Teva",90.00,90.00,3.0,7,"001","2022-03-13 08:11:45"
"Monolith Mini Bag Lug Sole Combat Boot","Men","Shoes","Boots","5954020","Prada",1580.00,1580.00,0.0,0,"100","2022-03-13 08:11:45"
"Noah Waterproof Lace-Up Boot","Men","Shoes","Boots","5957869","Blondo",180.00,180.00,4.0,1,"005","2022-03-13 08:11:45"
"Dean Waterproof Plain Toe Boot","Men","Shoes","Boots","5957872","Blondo",160.00,160.00,5.0,1,"209","2022-03-13 08:11:45"
"Fever Ankle Boot","Men","Shoes","Boots","6128092","Christian Louboutin",1295.00,1295.00,0.0,0,"001","2022-03-13 08:11:45"
"Fever Flat Leopard Genuine Calf Hair Boot","Men","Shoes","Boots","6128113","Christian Louboutin",1595.00,1595.00,0.0,0,"200","2022-03-13 08:11:45"
"Flow Centre Hiking Shoe","Men","Shoes","Boots","6136624","Columbia",100.00,100.00,0.0,0,"005","2022-03-13 08:11:45"
"Stage Platform Chelsea Boot","Men","Shoes","Boots","6142728","Christian Louboutin",1595.00,1595.00,0.0,0,"001","2022-03-13 08:11:45"
"1460 Panel Streeter Boot","Men","Shoes","Boots","6290640","Dr. Martens",150.00,150.00,0.0,0,"001","2022-03-13 08:11:45"
"Henrick Chelsea Boot","Men","Shoes","Boots","6409175","Johnston & Murphy",139.90,139.90,0.0,0,"240","2022-03-13 08:11:45"
"Downtown Chukka Boot","Men","Shoes","Boots","6409206","Good Man Brand",99.00,198.00,0.0,0,"200","2022-03-13 08:11:45"
"Konor Waterproof Chukka Boot","Men","Shoes","Boots","6416194","Blondo",150.00,150.00,3.8,8,"020","2022-03-13 08:11:45"
"Jameson Plain Toe Chukka Boot","Men","Shoes","Boots","6423601","Johnston & Murphy",285.00,285.00,0.0,0,"240","2022-03-13 08:11:45"
"Redwood Falls Waterproof Moc Toe Boot","Men","Shoes","Boots","6434575","Timberland",145.00,145.00,4.7,55,"231","2022-03-13 08:11:45"
"Lugo Water Resistant Chelsea Boot","Men","Shoes","Boots","6441077","Magnanni",425.00,425.00,0.0,0,"210","2022-03-13 08:11:45"
"x John Legend Tall Boot","Men","Shoes","Boots","6452475","Sperry",131.99,250.00,5.0,1,"201","2022-03-13 08:11:45"
"x John Legend Commodore Boot","Men","Shoes","Boots","6452478","Sperry",100.00,200.00,0.0,0,"101","2022-03-13 08:11:45"
"Barrett Chelsea Boot","Men","Shoes","Boots","6456142","Johnston & Murphy",179.00,179.00,4.8,9,"204","2022-03-13 08:11:45"
"Cube Apron Water Resistant Boot","Men","Shoes","Boots","6456814","Shoe The Bear",99.99,195.00,0.0,0,"250","2022-03-13 08:11:45"
"Ghiaccia Plain Toe Boot","Men","Shoes","Boots","6460404","Geox",101.50,145.00,0.0,0,"248","2022-03-13 08:11:45"
"Pampa Hi Wax Boot","Men","Shoes","Boots","6499473","Palladium",85.00,85.00,5.0,1,"260","2022-03-13 08:11:45"
"Stewart Chelsea Boot","Men","Shoes","Boots","6501486","Blake Mckay",155.00,155.00,0.0,0,"001","2022-03-13 08:11:45"
"Horsebit Genuine Shearling Lined Quilted Snow Boot","Men","Shoes","Boots","6523496","Gucci",1250.00,1250.00,0.0,0,"001","2022-03-13 08:11:45"
"Seize Lace-Up Boot","Men","Shoes","Boots","6547652","Earth®",74.90,150.00,0.0,0,"302","2022-03-13 08:11:45"
"Vassili Zip Boot","Men","Shoes","Boots","6589008","Saint Laurent",1095.00,1095.00,0.0,0,"251","2022-03-13 08:11:45"
"Vassili 60 Boot","Men","Shoes","Boots","6589009","Saint Laurent",1195.00,1195.00,0.0,0,"200","2022-03-13 08:11:45"
"Seam Toe Demi Boot","Men","Shoes","Boots","6596095","Sandro Moscoloni",190.00,190.00,0.0,0,"400","2022-03-13 08:11:45"
"Storms Water Resistant Boot","Men","Shoes","Boots","6603405","Steve Madden",130.00,130.00,0.0,0,"004","2022-03-13 08:11:45"
"Original Grand Chukka Boot","Men","Shoes","Boots","6604390","Cole Haan",190.00,190.00,4.8,6,"002","2022-03-13 08:11:45"
"ZerøGrand Waterproof Chelsea Boot","Men","Shoes","Boots","6604402","Cole Haan",210.00,210.00,5.0,6,"200","2022-03-13 08:11:45"
"Grant Waterproof Chelsea Boot","Men","Shoes","Boots","6605936","Blondo",150.00,150.00,4.5,11,"208","2022-03-13 08:11:45"
"Crowley Combat Boot","Men","Shoes","Boots","6650912","Steve Madden",66.00,110.00,0.0,0,"001","2022-03-13 08:11:45"
"Flinton Check Waterproof Rain Boot","Men","Shoes","Boots","6656232","Burberry",450.00,450.00,0.0,0,"001","2022-03-13 08:11:45"
"Silverlake Moc Toe Boot","Men","Shoes","Boots","6676638","Allen Edmonds",212.50,425.00,0.0,0,"235","2022-03-13 08:11:45"
"Mayorr Combat Boot","Men","Shoes","Boots","6774183","Steve Madden",75.00,125.00,0.0,0,"200","2022-03-13 08:11:45"
"Warner Waterproof Chelsea Boot","Men","Shoes","Boots","6778274","Cole Haan",220.00,220.00,0.0,0,"001","2022-03-13 08:11:45"
"Portland Boot","Men","Shoes","Boots","6794341","Gordon Rush",265.00,265.00,0.0,0,"250","2022-03-13 08:11:45"
"Downtown Chelsea Boot","Men","Shoes","Boots","6817650","Good Man Brand",114.00,228.00,0.0,0,"033","2022-03-13 08:11:45"
"Kezar Waterproof Chukka Boot","Men","Shoes","Boots","6817803","SOREL",92.50,185.00,4.5,8,"236","2022-03-13 08:11:45"
"Classic Chelsea Boot","Men","Shoes","Boots","3114762","Blundstone Footwear",199.95,199.95,4.8,6,"244","2022-03-13 08:11:45"
"'1460 Mono' Boot","Men","Shoes","Boots","3732347","Dr. Martens",150.00,150.00,4.5,8,"001","2022-03-13 08:11:45"
"Classic Mini Boot","Men","Shoes","Boots","4366896","UGG®",150.00,150.00,4.7,295,"600","2022-03-13 08:11:45"
"Eldridge Harness Boot","Men","Shoes","Boots","4985949","John Varvatos",698.00,698.00,0.0,0,"001","2022-03-13 08:11:45"
"Chocorua Trail Mid Waterproof Hiking Boot","Men","Shoes","Boots","5061466","Timberland",125.00,125.00,4.4,92,"210","2022-03-13 08:11:45"
"Malone Chukka Boot","Men","Shoes","Boots","5283220","Magnanni",398.00,398.00,5.0,1,"210","2022-03-13 08:11:45"
"Montana II Plain Toe Boot","Men","Shoes","Boots","5286198","Magnanni",425.00,425.00,4.3,3,"200","2022-03-13 08:11:45"
"Konor Waterproof Chukka Boot","Men","Shoes","Boots","5358243","Blondo",150.00,150.00,3.8,8,"006","2022-03-13 08:11:45"
"Track 25 Waterproof Moc Toe Boot","Men","Shoes","Boots","5419096","ECCO",249.95,249.95,0.0,0,"022","2022-03-13 08:11:45"
