"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"'Traveler' Slip-On","Women","Shoes","Flats","3234591","Munro",184.95,184.95,4.4,233,"001","2022-03-13 08:11:45"
"Right Nina Leather Ballerina Flat","Women","Shoes","Flats","3887420","Camper",145.00,145.00,4.3,43,"001","2022-03-13 08:11:45"
"Minnie Travel Ballet Flat","Women","Shoes","Flats","3979217","Tory Burch",228.00,228.00,4.7,3578,"006","2022-03-13 08:11:45"
"Gigi Crystal Pointed Toe Flat","Women","Shoes","Flats","4413571","Badgley Mischka Collection",185.00,185.00,4.5,177,"004","2022-03-13 08:11:45"
"Samantha Half d'Orsay Flat","Women","Shoes","Flats","4549657","Naturalizer",99.00,99.00,4.3,336,"002","2022-03-13 08:11:45"
"Allegro Ballet Flat","Women","Shoes","Flats","5105509","FitFlop",100.00,100.00,4.0,379,"001","2022-03-13 08:11:45"
"Kimmy Flat","Women","Shoes","Flats","5112062","Miz Mooz",109.95,109.95,4.2,15,"001","2022-03-13 08:11:45"
"Starling Loafer","Women","Shoes","Flats","5223598","Birdies",130.00,130.00,3.8,29,"250","2022-03-13 08:11:45"
"Merida Flat","Women","Shoes","Flats","5452727","PIKOLINOS",160.00,160.00,4.6,7,"001","2022-03-13 08:11:45"
"Simpil Loafer","Women","Shoes","Flats","5508564","ECCO",99.95,99.95,3.4,13,"100","2022-03-13 08:11:45"
"Ruby Quilted Logo Loafer","Women","Shoes","Flats","5589339","Tory Burch",298.00,298.00,4.8,29,"006","2022-03-13 08:11:45"
"Havana Pointed Toe Flat","Women","Shoes","Flats","5595803","Naturalizer",120.00,120.00,4.5,25,"002","2022-03-13 08:11:45"
"Student Platform Loafer","Women","Shoes","Flats","5613623","Jeffrey Campbell",127.46,169.95,3.5,29,"535","2022-03-13 08:11:45"
"Georgia Square Toe Ballet Flat","Women","Shoes","Flats","5700220","Tory Burch",248.00,248.00,4.5,107,"006","2022-03-13 08:11:45"
"Willa Loafer","Women","Shoes","Flats","5716737","Vionic",129.95,129.95,4.2,66,"020","2022-03-13 08:11:45"
"Marley Driving Moccasin","Women","Shoes","Flats","5717983","COACH",130.00,130.00,3.9,12,"001","2022-03-13 08:11:45"
"Brin Ballet Flat","Women","Shoes","Flats","5743311","Børn",84.95,84.95,4.1,14,"250","2022-03-13 08:11:45"
"Kaula Pa'a Kapa Convertible Espadrille","Women","Shoes","Flats","5748796","OluKai",100.00,100.00,4.9,10,"009","2022-03-13 08:11:45"
"Hill Pointy Toe Flat","Women","Shoes","Flats","5763482","Zodiac",78.95,78.95,4.2,40,"001","2022-03-13 08:11:45"
"Mara Loafer","Women","Shoes","Flats","5784694","AGL",399.00,399.00,4.1,8,"001","2022-03-13 08:11:45"
"Samantha Half d'Orsay Flat","Women","Shoes","Flats","5816940","Naturalizer",99.00,99.00,4.3,237,"250","2022-03-13 08:11:45"
"Beale Flat","Women","Shoes","Flats","5817038","Naturalizer",120.00,120.00,4.3,28,"001","2022-03-13 08:11:45"
"Angel Pointed Toe Flat","Women","Shoes","Flats","5896050","Calvin Klein",48.97,99.00,2.5,4,"150","2022-03-13 08:11:45"
"Pure Easy Loafer","Women","Shoes","Flats","5899260","Clarks®",110.00,110.00,4.2,28,"238","2022-03-13 08:11:45"
"The Skim Flat","Women","Shoes","Flats","5899364","Rebecca Allen",150.00,150.00,4.3,7,"269","2022-03-13 08:11:45"
"Huarache Flat","Women","Shoes","Flats","5913563","Nisolo",130.00,130.00,4.3,19,"270","2022-03-13 08:11:45"
"Ankle Strap Pointed Toe Flat","Women","Shoes","Flats","5915169","Jewel Badgley Mischka",99.00,99.00,4.8,4,"711","2022-03-13 08:11:45"
"Viola Skimmer Flat","Women","Shoes","Flats","6090841","Cole Haan",150.00,150.00,4.5,8,"600","2022-03-13 08:11:45"
"Match Cutout Wedge Oxford","Women","Shoes","Flats","6458757","Eileen Fisher",225.00,225.00,5.0,1,"600","2022-03-13 08:11:45"
"Nora Pointed Toe Flat","Women","Shoes","Flats","6465879","Linea Paolo",129.95,129.95,4.8,4,"001","2022-03-13 08:11:45"
"Diana Slingback Pointed Toe Flat","Women","Shoes","Flats","6465890","Linea Paolo",119.95,119.95,3.0,1,"001","2022-03-13 08:11:45"
"Avrie Slingback Flat","Women","Shoes","Flats","6482251","27 EDIT Naturalizer",120.00,120.00,3.5,2,"001","2022-03-13 08:11:45"
"Corrine Knit Flat","Women","Shoes","Flats","6505803","MIA",39.99,59.99,3.9,7,"249","2022-03-13 08:11:45"
"Starling Disco Ball Glitter Flat","Women","Shoes","Flats","6506099","Birdies",95.00,140.00,4.0,3,"001","2022-03-13 08:11:45"
"Juliana Pointed Toe Lace Flat","Women","Shoes","Flats","6509354","Jewel Badgley Mischka",89.00,89.00,5.0,1,"900","2022-03-13 08:11:45"
"Vae Slingback Skimmer Flat","Women","Shoes","Flats","6533028","COACH",135.00,135.00,0.0,0,"001","2022-03-13 08:11:45"
"Georgia Ballet Flat","Women","Shoes","Flats","6545728","Tory Burch",248.00,248.00,4.5,11,"004","2022-03-13 08:11:45"
"Ballet Loafer","Women","Shoes","Flats","6545910","Tory Burch",298.00,298.00,4.9,46,"200","2022-03-13 08:11:45"
"Wanda Pointed Toe Flat","Women","Shoes","Flats","6573392","Sam Edelman",120.00,120.00,3.0,2,"250","2022-03-13 08:11:45"
"Zeldi Loafer","Women","Shoes","Flats","6591783","BCBGeneration",89.00,89.00,5.0,1,"270","2022-03-13 08:11:45"
"Zorie Bit Mule","Women","Shoes","Flats","6591807","BCBGeneration",89.00,89.00,5.0,1,"270","2022-03-13 08:11:45"
"Ingle Ankle Strap Flat","Women","Shoes","Flats","6620594","Eileen Fisher",195.00,195.00,0.0,0,"710","2022-03-13 08:11:45"
"Whitney Pointed Toe Flat","Women","Shoes","Flats","6621559","Sam Edelman",120.00,120.00,3.7,3,"900","2022-03-13 08:11:45"
"Tucker Loafer","Women","Shoes","Flats","6639825","Sam Edelman",130.00,130.00,5.0,2,"300","2022-03-13 08:11:45"
"Riva Flat","Women","Shoes","Flats","6653808","SARTO by Franco Sarto",130.00,130.00,0.0,0,"001","2022-03-13 08:11:45"
"Frey Waterproof Loafer","Women","Shoes","Flats","6657431","Blondo",99.95,99.95,3.7,3,"430","2022-03-13 08:11:45"
"Tully Driver Shoe","Women","Shoes","Flats","6669410","Cole Haan",130.00,130.00,0.0,0,"250","2022-03-13 08:11:45"
"True Colors Maxwell Flat","Women","Shoes","Flats","6681206","Naturalizer",95.00,95.00,0.0,0,"255","2022-03-13 08:11:45"
"Lori Espadrille Flat","Women","Shoes","Flats","6691830","Paul Green",339.00,339.00,0.0,0,"001","2022-03-13 08:11:45"
"Lil Flat","Women","Shoes","Flats","6691833","Paul Green",369.00,369.00,0.0,0,"284","2022-03-13 08:11:45"
"Mareva Ballerina Flat","Women","Shoes","Flats","6691973","Paul Green",345.00,345.00,0.0,0,"001","2022-03-13 08:11:45"
"Elanndo Square Toe Ballet Flat","Women","Shoes","Flats","6713593","Vince Camuto",88.95,88.95,4.8,6,"500","2022-03-13 08:11:45"
"Ankle Strap Pointed Toe Flat","Women","Shoes","Flats","6713766","Jewel Badgley Mischka",49.50,99.00,4.8,4,"418","2022-03-13 08:11:45"
"Emenlyn Loafer","Women","Shoes","Flats","6748569","Vince Camuto",110.00,110.00,5.0,4,"001","2022-03-13 08:11:45"
"Jutti Neat Flat","Women","Shoes","Flats","6762240","TOMS",89.95,89.95,0.0,0,"103","2022-03-13 08:11:45"
"Elanna Leather Chain Link Loafer","Women","Shoes","Flats","6778364","Calvin Klein",59.40,89.00,4.0,3,"600","2022-03-13 08:11:45"
"Demi Knit Flat","Women","Shoes","Flats","6823072","Eileen Fisher",84.00,140.00,5.0,1,"001","2022-03-13 08:11:45"
"Viola Skimmer Flat","Women","Shoes","Flats","6835093","Cole Haan",120.00,150.00,4.5,8,"405","2022-03-13 08:11:45"
"Brixton Horsebit Convertible Loafer","Women","Shoes","Flats","4178560","Gucci",880.00,880.00,4.7,220,"001","2022-03-13 08:11:45"
"Alpargata Slip-On","Women","Shoes","Flats","4858651","TOMS",59.95,59.95,4.4,41,"410","2022-03-13 08:11:45"
"Anna Ballerina Flat","Women","Shoes","Flats","4958185","Minnetonka",62.95,62.95,4.3,34,"100","2022-03-13 08:11:45"
"Pilar GG Matelassé Chevron Flat Espadrille","Women","Shoes","Flats","5115459","Gucci",710.00,710.00,3.9,45,"001","2022-03-13 08:11:45"
"Fenja 01 Flat","Women","Shoes","Flats","5137317","Josef Seibel",119.95,119.95,4.7,23,"004","2022-03-13 08:11:45"
"Alba Skimmer","Women","Shoes","Flats","5160583","Lucky Brand",68.95,68.95,4.4,58,"250","2022-03-13 08:11:45"
"Delorse Flat","Women","Shoes","Flats","5172333","Spring Step",129.95,129.95,4.0,13,"650","2022-03-13 08:11:45"
"Robyn Flat","Women","Shoes","Flats","5356821","Vionic",119.95,119.95,4.4,130,"040","2022-03-13 08:11:45"
"Jessa Loafer","Women","Shoes","Flats","5376062","Tory Burch",328.00,328.00,4.8,65,"902","2022-03-13 08:11:45"
"Monogramme Logo Espadrille","Women","Shoes","Flats","5446409","Saint Laurent",495.00,495.00,4.1,42,"159","2022-03-13 08:11:45"
"Cherie Suede Flat","Women","Shoes","Flats","5519320","Miz Mooz",69.95,69.95,5.0,1,"001","2022-03-13 08:11:45"
"Cleo Ankle Strap Espadrille Flat","Women","Shoes","Flats","5519398","Miz Mooz",69.95,69.95,5.0,2,"001","2022-03-13 08:11:45"
"Jerez Perforated Loafer","Women","Shoes","Flats","5556591","PIKOLINOS",160.00,160.00,5.0,2,"200","2022-03-13 08:11:45"
"Princetown Mule","Women","Shoes","Flats","5666363","Gucci",820.00,820.00,4.2,35,"001","2022-03-13 08:11:45"
"Brixton Horsebit & Web Convertible Loafer","Women","Shoes","Flats","5666365","Gucci",880.00,880.00,4.9,16,"001","2022-03-13 08:11:45"
"Seaport Penny Loafer","Women","Shoes","Flats","5713635","Sperry",84.00,119.95,4.4,63,"260","2022-03-13 08:11:45"
"Lena Pointed Toe Flat","Women","Shoes","Flats","5716736","Vionic",119.95,119.95,3.4,49,"291","2022-03-13 08:11:45"
"Ronnie Platform Loafer","Women","Shoes","Flats","5792420","Aerosoles",120.00,120.00,3.0,2,"002","2022-03-13 08:11:45"
"Marley Driving Moccasin","Women","Shoes","Flats","5877383","COACH",130.00,130.00,0.0,0,"200","2022-03-13 08:11:45"
"Ferris Flat","Women","Shoes","Flats","5884836","Marc Joseph New York",109.00,154.95,3.0,1,"001","2022-03-13 08:11:45"
"Mimosa Ballet Flat","Women","Shoes","Flats","5893213","AGL",360.00,360.00,3.5,4,"002","2022-03-13 08:11:45"
"Hill Pointed Toe Flat","Women","Shoes","Flats","5909789","Zodiac",78.95,78.95,4.6,5,"403","2022-03-13 08:11:45"
"Emma Loafer","Women","Shoes","Flats","5913558","Nisolo",160.00,160.00,4.0,4,"202","2022-03-13 08:11:45"
"ModTray Penny Loafer","Women","Shoes","Flats","5914833","ECCO",179.95,179.95,0.0,0,"006","2022-03-13 08:11:45"
"T Monogram Espadrille Flat","Women","Shoes","Flats","5929517","Tory Burch",228.00,228.00,4.6,29,"410","2022-03-13 08:11:45"
"Camden Pointed Toe Slingback Flat","Women","Shoes","Flats","5947058","Jewel Badgley Mischka",99.00,99.00,5.0,1,"710","2022-03-13 08:11:45"
"Mireya Knit Flat","Women","Shoes","Flats","5961261","Bella Vita",59.95,59.95,3.8,5,"008","2022-03-13 08:11:45"
"Hathaway Flat","Women","Shoes","Flats","5961269","Bella Vita",84.95,84.95,3.2,5,"406","2022-03-13 08:11:45"
"Justine Penny Loafer","Women","Shoes","Flats","6137374","Paul Green",375.00,375.00,4.3,3,"283","2022-03-13 08:11:45"
"Michaela Mary Jane Flat","Women","Shoes","Flats","6402978","Sam Edelman",130.00,130.00,4.9,12,"001","2022-03-13 08:11:45"
"Etienne Aginer Tonne Flat","Women","Shoes","Flats","6424737","Etienne Aigner",55.77,137.95,0.0,0,"831","2022-03-13 08:11:45"
"Safi Flat","Women","Shoes","Flats","6463183","SoftWalk®",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Sheryl Moc Toe Loafer","Women","Shoes","Flats","6512437","AGL",425.00,425.00,5.0,1,"201","2022-03-13 08:11:45"
"Pilar Espadrille Flat","Women","Shoes","Flats","6523355","Gucci",590.00,590.00,4.0,3,"280","2022-03-13 08:11:45"
"Farrah Loafer","Women","Shoes","Flats","6528930","MICHAEL Michael Kors",87.75,135.00,0.0,0,"650","2022-03-13 08:11:45"
"Harald Horsebit Platform Loafer","Women","Shoes","Flats","6529516","Gucci",1100.00,1100.00,4.3,6,"001","2022-03-13 08:11:45"
"Pompom Pointed Toe Flat","Women","Shoes","Flats","6545913","Tory Burch",229.60,328.00,0.0,0,"300","2022-03-13 08:11:45"
"Haazel Platform Loafer","Women","Shoes","Flats","6547259","Cool Planet by Steve Madden",79.00,79.00,0.0,0,"900","2022-03-13 08:11:45"
"Lillie Logo Ballet Flat","Women","Shoes","Flats","6551085","MICHAEL Michael Kors",86.25,115.00,3.2,25,"230","2022-03-13 08:11:45"
"Pep Chunky Moc Toe Loafer","Women","Shoes","Flats","6553536","Lisa Vicky",99.95,99.95,4.7,6,"250","2022-03-13 08:11:45"
"T Monogram Flatform Espadrille","Women","Shoes","Flats","6580945","Tory Burch",298.00,298.00,0.0,0,"600","2022-03-13 08:11:45"
"Bowie Bow Mule","Women","Shoes","Flats","6581764","Aerosoles",69.30,99.00,5.0,1,"002","2022-03-13 08:11:45"
"Pure T-Bar Mary Jane Flat","Women","Shoes","Flats","6590068","Clarks®",120.00,120.00,4.7,3,"003","2022-03-13 08:11:45"
"Doria Pointed Toe Flat","Women","Shoes","Flats","6610841","Linea Paolo",119.95,119.95,0.0,0,"001","2022-03-13 08:11:45"
"Caia Pointed Toe Slingback Flat","Women","Shoes","Flats","6610842","Linea Paolo",119.95,119.95,0.0,0,"009","2022-03-13 08:11:45"
"Susmita Loafer","Women","Shoes","Flats","6640699","Bella Vita",114.95,114.95,5.0,1,"001","2022-03-13 08:11:45"
"Marisol Flat","Women","Shoes","Flats","6644437","Sam Edelman",130.00,130.00,0.0,0,"022","2022-03-13 08:11:45"
"Crystal Pavé Pointed Toe Flat","Women","Shoes","Flats","6670333","Betsey Johnson",109.00,109.00,0.0,0,"250","2022-03-13 08:11:45"
"Kristin Half d'Orsay Flat","Women","Shoes","Flats","6681213","Naturalizer",109.95,109.95,0.0,0,"250","2022-03-13 08:11:45"
"Softy Flat","Women","Shoes","Flats","6693724","AGL",415.00,415.00,5.0,1,"050","2022-03-13 08:11:45"
"Logan Platform Mule","Women","Shoes","Flats","6705864","rag & bone",395.00,395.00,0.0,0,"001","2022-03-13 08:11:45"
"Ulla Espadrille","Women","Shoes","Flats","6726053","Vince",230.00,230.00,0.0,0,"001","2022-03-13 08:11:45"
"Canary Slingback Flat","Women","Shoes","Flats","6751060","Franco Sarto",110.00,110.00,0.0,0,"004","2022-03-13 08:11:45"
"Sandaze Ballet Flat","Women","Shoes","Flats","6761970","Jessica Simpson",78.95,78.95,0.0,0,"250","2022-03-13 08:11:45"
"Brook Flat","Women","Shoes","Flats","6766340","Miz Mooz",109.95,109.95,0.0,0,"001","2022-03-13 08:11:45"
"Caroll Street Loafer","Women","Shoes","Flats","6767326","Marc Joseph New York",109.00,155.00,0.0,0,"410","2022-03-13 08:11:45"
"Diana St Loafer","Women","Shoes","Flats","6769257","Marc Joseph New York",109.95,155.00,0.0,0,"410","2022-03-13 08:11:45"
"Hanna Flat","Women","Shoes","Flats","6779812","Paul Green",300.00,300.00,2.4,5,"282","2022-03-13 08:11:45"
"Honesty Flat","Women","Shoes","Flats","6799285","Trotters",109.95,109.95,0.0,0,"130","2022-03-13 08:11:45"
"Marley Driving Moccasin","Women","Shoes","Flats","6800198","COACH",130.00,130.00,3.9,12,"100","2022-03-13 08:11:45"
"Right Nina Mary Jane Flat","Women","Shoes","Flats","6803033","Camper",155.00,155.00,0.0,0,"001","2022-03-13 08:11:45"
"Michaela Mary Jane Flat","Women","Shoes","Flats","6835169","Sam Edelman",77.96,130.00,4.7,59,"020","2022-03-13 08:11:45"
"'Campana Papel VII' Jelly Flat","Women","Shoes","Flats","3834364","Melissa",89.00,89.00,4.4,57,"660","2022-03-13 08:11:45"
"'Jillian' Loafer","Women","Shoes","Flats","4103896","patricia green",248.00,248.00,4.3,32,"688","2022-03-13 08:11:45"
"Pure Viola Flat","Women","Shoes","Flats","4983317","Clarks®",110.00,110.00,4.1,80,"410","2022-03-13 08:11:45"
"Sualli Flat","Women","Shoes","Flats","5056385","Ted Baker London",100.00,100.00,0.0,0,"200","2022-03-13 08:11:45"
"Eloise Bow Flat","Women","Shoes","Flats","5395296","Bernardo",164.95,164.95,4.4,7,"717","2022-03-13 08:11:45"
"Pippa 07 Flat","Women","Shoes","Flats","5452228","Josef Seibel",119.95,119.95,4.4,128,"002","2022-03-13 08:11:45"
"Lenna Penny Loafer","Women","Shoes","Flats","5475920","Jeffrey Campbell",119.96,159.95,3.9,16,"005","2022-03-13 08:11:45"
"Grace Piper Ballet Flat","Women","Shoes","Flats","5502317","Clarks®",100.00,100.00,4.3,14,"003","2022-03-13 08:11:45"
"Pilar Espadrille Flat","Women","Shoes","Flats","5525805","Gucci",670.00,670.00,3.8,17,"251","2022-03-13 08:11:45"
"Seaport Penny Loafer","Women","Shoes","Flats","5574706","Sperry",84.00,119.95,4.4,63,"001","2022-03-13 08:11:45"
"Arissa Square Toe Ballet Flat","Women","Shoes","Flats","5635579","Schutz",88.00,88.00,4.3,54,"250","2022-03-13 08:11:45"
"Bambi Slingback Skimmer Flat","Women","Shoes","Flats","5703107","Jewel Badgley Mischka",89.00,89.00,3.6,20,"040","2022-03-13 08:11:45"
"Kathaleta Flat","Women","Shoes","Flats","5737243","Spring Step",109.95,109.95,4.4,5,"001","2022-03-13 08:11:45"
"Jacey Wedge","Women","Shoes","Flats","5754293","Vionic",109.95,109.95,4.0,36,"410","2022-03-13 08:11:45"
"Sunny Espadrille Flat","Women","Shoes","Flats","5803175","The FLEXX",125.00,125.00,5.0,1,"008","2022-03-13 08:11:45"
"'Marcella' Weatherproof Ballerina Flat","Women","Shoes","Flats","5804149","Aquatalia",395.00,395.00,3.7,9,"001","2022-03-13 08:11:45"
"Corrine Knit Flat","Women","Shoes","Flats","5842622","MIA",59.99,59.99,3.9,7,"001","2022-03-13 08:11:45"
"True Colors Maxwell Flat","Women","Shoes","Flats","5851553","Naturalizer",79.00,79.00,4.2,39,"202","2022-03-13 08:11:45"
"Elanna Leather Chain Link Loafer","Women","Shoes","Flats","5852729","Calvin Klein",89.00,89.00,4.0,3,"001","2022-03-13 08:11:45"
"Jessa Pointed Toe Loafer","Women","Shoes","Flats","5876429","Tory Burch",348.00,348.00,4.8,45,"200","2022-03-13 08:11:45"
"Park Ave Loafer","Women","Shoes","Flats","5884852","Marc Joseph New York",174.95,174.95,5.0,3,"410","2022-03-13 08:11:45"
"Ronah Flat","Women","Shoes","Flats","5931066","Comfortiva",95.95,95.95,5.0,1,"710","2022-03-13 08:11:45"
"Honor Flat","Women","Shoes","Flats","5933522","Trotters",114.95,114.95,0.0,0,"200","2022-03-13 08:11:45"
"Halsey Slingback Flat","Women","Shoes","Flats","5934298","Trotters",99.95,99.95,0.0,0,"215","2022-03-13 08:11:45"
"Hanny Flat","Women","Shoes","Flats","5934299","Trotters",135.95,135.95,0.0,0,"427","2022-03-13 08:11:45"
"Hellen Loafer","Women","Shoes","Flats","5963706","27 EDIT Naturalizer",49.99,125.00,4.0,7,"200","2022-03-13 08:11:45"
"Prenten Loafer","Women","Shoes","Flats","5966767","Vince Camuto",53.40,89.95,3.3,12,"219","2022-03-13 08:11:45"
"Vesper Suede Flat","Women","Shoes","Flats","6036844","Birdies",130.00,130.00,5.0,1,"231","2022-03-13 08:11:45"
"Eileen Loafer","Women","Shoes","Flats","6403084","Circus by Sam Edelman",90.00,90.00,3.7,3,"001","2022-03-13 08:11:45"
"Felicia Flat","Women","Shoes","Flats","6406423","Sam Edelman",120.00,120.00,0.0,0,"419","2022-03-13 08:11:45"
"Square Toe Ballerina Flat","Women","Shoes","Flats","6412122","Mansur Gavriel",395.00,395.00,4.0,2,"250","2022-03-13 08:11:45"
"Casi Myra Flat","Women","Shoes","Flats","6419653","Camper",145.00,145.00,4.0,4,"001","2022-03-13 08:11:45"
"Alpargata Slip-On","Women","Shoes","Flats","6433678","TOMS",59.95,59.95,4.4,41,"027","2022-03-13 08:11:45"
"Vivaldo Bow Loafer","Women","Shoes","Flats","6440470","Salvatore Ferragamo",795.00,795.00,0.0,0,"250","2022-03-13 08:11:45"
"Penny Loafer","Women","Shoes","Flats","6442911","AGL",231.00,385.00,4.0,1,"001","2022-03-13 08:11:45"
"Kenova Loafer","Women","Shoes","Flats","6458424","Vagabond Shoemakers",160.00,160.00,3.0,2,"001","2022-03-13 08:11:45"
"Fact Patent Leather Loafer","Women","Shoes","Flats","6458785","Eileen Fisher",210.00,210.00,0.0,0,"900","2022-03-13 08:11:45"
"Shiraz Flat","Women","Shoes","Flats","6463184","SoftWalk®",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Woven d'Orsay Flat","Women","Shoes","Flats","6476337","Caslon®",79.95,79.95,2.0,1,"680","2022-03-13 08:11:45"
"Velviteen Bit Loafer","Women","Shoes","Flats","6543275","Jeffrey Campbell",114.95,114.95,3.8,13,"900","2022-03-13 08:11:45"
"Pompom Pointed Toe Flat","Women","Shoes","Flats","6545726","Tory Burch",229.60,328.00,0.0,0,"416","2022-03-13 08:11:45"
"Denise Flat","Women","Shoes","Flats","6571640","AGL",380.00,380.00,3.0,1,"101","2022-03-13 08:11:45"
"Monte Ballet Flat","Women","Shoes","Flats","6576508","Linea Paolo",119.95,119.95,0.0,0,"001","2022-03-13 08:11:45"
"Kristin Half d'Orsay Flat","Women","Shoes","Flats","6637763","Naturalizer",109.95,109.95,3.7,3,"600","2022-03-13 08:11:45"
"Romy Flat","Women","Shoes","Flats","6641127","Aerosoles",99.00,99.00,0.0,0,"010","2022-03-13 08:11:45"
"Laurel Loafer","Women","Shoes","Flats","6644403","Sam Edelman",150.00,150.00,3.0,1,"200","2022-03-13 08:11:45"
"Monika Cap Toe Ballet Flat","Women","Shoes","Flats","6650844","AGL",320.00,320.00,0.0,0,"201","2022-03-13 08:11:45"
"Impress Ankle Strap Platform Espadrille","Women","Shoes","Flats","6681189","Naturalizer",120.00,120.00,0.0,0,"001","2022-03-13 08:11:45"
"Kahlow Loafer","Women","Shoes","Flats","6686601","ALDO",80.00,80.00,0.0,0,"270","2022-03-13 08:11:45"
"Nirvana Chill Loafer","Women","Shoes","Flats","6706111","Dirty Laundry",64.95,64.95,0.0,0,"100","2022-03-13 08:11:45"
"Carlie Flat","Women","Shoes","Flats","6712733","Anne Klein",79.00,79.00,0.0,0,"001","2022-03-13 08:11:45"
"Mireya Knit Flat","Women","Shoes","Flats","6744742","Bella Vita",59.95,59.95,3.8,5,"003","2022-03-13 08:11:45"
"Omina Flat","Women","Shoes","Flats","6747965","Circus by Sam Edelman",75.00,75.00,5.0,1,"900","2022-03-13 08:11:45"
"Hibiscus Palm Espadrille Flat","Women","Shoes","Flats","6771748","Soludos",85.00,85.00,0.0,0,"001","2022-03-13 08:11:45"
"Lauren Lace-Up Espadrille","Women","Shoes","Flats","6771784","Soludos",85.00,85.00,0.0,0,"001","2022-03-13 08:11:45"
"Safe Flat","Women","Shoes","Flats","6777932","David Tate",109.95,109.95,0.0,0,"001","2022-03-13 08:11:45"
"Vianna Flat","Women","Shoes","Flats","6795315","SoftWalk®",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Estee Flat","Women","Shoes","Flats","6797811","Trotters",130.00,130.00,4.0,1,"219","2022-03-13 08:11:45"
"Audrey Flat","Women","Shoes","Flats","6799192","Trotters",109.95,109.95,0.0,0,"001","2022-03-13 08:11:45"
"'Serene' Flat","Women","Shoes","Flats","6800402","VANELi",144.95,144.95,4.2,29,"250","2022-03-13 08:11:45"
"Meryl Espadrille Flat","Women","Shoes","Flats","6823097","Vince",117.00,195.00,4.5,2,"200","2022-03-13 08:11:45"
"ModTray Penny Loafer","Women","Shoes","Flats","6823181","ECCO",107.96,179.95,0.0,0,"900","2022-03-13 08:11:45"
"Thunderbird II Moccasin","Women","Shoes","Flats","3132281","Minnetonka",57.95,57.95,4.3,104,"001","2022-03-13 08:11:45"
"Pippa 07 Flat","Women","Shoes","Flats","4038276","Josef Seibel",119.95,119.95,4.4,128,"060","2022-03-13 08:11:45"
"Jordaan Bit Loafer","Women","Shoes","Flats","4089258","Gucci",880.00,880.00,4.8,28,"001","2022-03-13 08:11:45"
"'Total Motion - Adelyn' Ballet Flat","Women","Shoes","Flats","4327854","Rockport",99.95,99.95,3.9,113,"001","2022-03-13 08:11:45"
"'Marcella' Weatherproof Ballerina Flat","Women","Shoes","Flats","4391916","Aquatalia",395.00,395.00,3.7,9,"410","2022-03-13 08:11:45"
"Iriana Flat","Women","Shoes","Flats","4635811","Munro",189.95,189.95,4.3,59,"001","2022-03-13 08:11:45"
"Caroll Flat","Women","Shoes","Flats","4963200","Vionic",119.95,119.95,4.2,428,"410","2022-03-13 08:11:45"
"Sually Flat","Women","Shoes","Flats","5016688","Ted Baker London",99.95,99.95,4.0,61,"200","2022-03-13 08:11:45"
"Harlowe Pointed Toe Loafer","Women","Shoes","Flats","5106056","Trotters",99.95,99.95,4.0,56,"115","2022-03-13 08:11:45"
"Jelly Cutout Ballerina Flat","Women","Shoes","Flats","5370888","Salvatore Ferragamo",350.00,350.00,4.0,7,"002","2022-03-13 08:11:45"
"Bambi Slingback Skimmer Flat","Women","Shoes","Flats","5387555","Jewel Badgley Mischka",89.00,89.00,3.6,20,"256","2022-03-13 08:11:45"
"Darcy Flat","Women","Shoes","Flats","5539327","TOMS",89.95,89.95,5.0,2,"101","2022-03-13 08:11:45"
"Barocco Print Espadrille","Women","Shoes","Flats","5582610","Versace",395.00,395.00,3.3,7,"002","2022-03-13 08:11:45"
"Thunderbird II Moccasin","Women","Shoes","Flats","5585969","Minnetonka",57.95,57.95,4.3,104,"039","2022-03-13 08:11:45"
"Multi Logo Ballet Flat","Women","Shoes","Flats","5620565","Tory Burch",268.00,268.00,4.8,113,"006","2022-03-13 08:11:45"
"Billie Flat","Women","Shoes","Flats","5684485","ara",174.95,174.95,5.0,1,"001","2022-03-13 08:11:45"
"Adiline Loafer","Women","Shoes","Flats","5851051","Naturalizer",59.99,115.00,4.0,7,"023","2022-03-13 08:11:45"
"kiersten bow flat","Women","Shoes","Flats","5854871","kate spade new york",138.00,138.00,2.0,1,"250","2022-03-13 08:11:45"
"Dustin Loafer","Women","Shoes","Flats","5910643","Naturalizer",130.00,130.00,5.0,5,"001","2022-03-13 08:11:45"
"Universal Loafer","Women","Shoes","Flats","5934108","Trotters",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Liz III Flat","Women","Shoes","Flats","5934395","Trotters",99.95,99.95,3.0,1,"250","2022-03-13 08:11:45"
"Serena Slingback Flat","Women","Shoes","Flats","5942512","Jack Rogers",128.00,128.00,0.0,0,"001","2022-03-13 08:11:45"
"Campana Flow Flat","Women","Shoes","Flats","5953930","Melissa",90.00,90.00,5.0,1,"710","2022-03-13 08:11:45"
"Recess Platform Loafer","Women","Shoes","Flats","6149395","Jeffrey Campbell",131.21,174.95,3.8,4,"364","2022-03-13 08:11:45"
