"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"Modern Femme Denim Miniskirt","Women","Clothing","Skirts","4975205","Free People",50.00,50.00,3.8,5,"001","2022-03-13 08:11:45"
"Zoe Side Slit Midi Skirt","Women","Clothing","Skirts","5102561","Reformation",148.00,148.00,4.4,29,"302","2022-03-13 08:11:45"
"Flounce Skirt","Women","Clothing","Skirts","5299723","Reformation",98.00,98.00,4.4,15,"010","2022-03-13 08:11:45"
"Roll Top Maxi Skirt","Women","Clothing","Skirts","5338981","Loveappella",49.00,49.00,4.0,12,"420","2022-03-13 08:11:45"
"Roll Top Maxi Skirt","Women","Clothing","Skirts","5399267","Loveappella",49.00,49.00,4.2,31,"930","2022-03-13 08:11:45"
"Tiered Stretch Cotton Maxi Skirt","Women","Clothing","Skirts","5624671","STAUD",225.00,225.00,4.0,1,"650","2022-03-13 08:11:45"
"JEN7 Frayed Denim Pencil Skirt","Women","Clothing","Skirts","5740086","JEN7 by 7 For All Mankind",79.00,79.00,5.0,4,"101","2022-03-13 08:11:45"
"Club Tennis Skirt","Women","Clothing","Skirts","5743387","Nike",70.00,70.00,4.3,7,"010","2022-03-13 08:11:45"
"Alexis Faux Leather Miniskirt","Women","Clothing","Skirts","5769250","Bardot",69.00,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Side Ruched Skirt","Women","Clothing","Skirts","5829292","Open Edit",45.00,45.00,4.0,8,"001","2022-03-13 08:11:45"
"Ruched Side Tie Skirt","Women","Clothing","Skirts","5897757","Open Edit",59.00,59.00,4.0,1,"001","2022-03-13 08:11:45"
"Zip Suede Miniskirt","Women","Clothing","Skirts","5918031","BLANKNYC",68.60,98.00,3.6,16,"070","2022-03-13 08:11:45"
"BB Dakota Basel Faux Leather Miniskirt","Women","Clothing","Skirts","5920650","BB Dakota by Steve Madden",69.00,69.00,3.0,1,"001","2022-03-13 08:11:45"
"Bias Cut Satin Slip Skirt","Women","Clothing","Skirts","5928339","Amy Lynn",75.00,75.00,3.5,2,"540","2022-03-13 08:11:45"
"Satin Midi Skirt","Women","Clothing","Skirts","5944383","Open Edit",34.30,49.00,3.0,3,"900","2022-03-13 08:11:45"
"Linen Blend Drawstring Midi Slip Skirt","Women","Clothing","Skirts","5961302","Madewell",88.00,88.00,0.0,0,"600","2022-03-13 08:11:45"
"Draped Sparkle Midi Skirt","Women","Clothing","Skirts","5965565","Open Edit",41.30,59.00,0.0,0,"001","2022-03-13 08:11:45"
"Midi Sweater Skirt","Women","Clothing","Skirts","6089564","Halogen®",52.93,79.00,3.0,1,"050","2022-03-13 08:11:45"
"Travel Jersey Pencil Skirt","Women","Clothing","Skirts","6090560","Karen Kane",68.00,68.00,3.0,2,"001","2022-03-13 08:11:45"
"Cristina Martinez Print Skirt","Women","Clothing","Skirts","6126148","Nordstrom",63.20,79.00,4.0,2,"610","2022-03-13 08:11:45"
"Sequin Skirt","Women","Clothing","Skirts","6266401","Open Edit",39.20,49.00,3.0,3,"040","2022-03-13 08:11:45"
"Moonstone Stretch Organic Cotton Corduroy Skirt","Women","Clothing","Skirts","6291083","Samsøe Samsøe",56.00,140.00,0.0,0,"301","2022-03-13 08:11:45"
"Spring Ruched Skirt","Women","Clothing","Skirts","6291760","JLUXLABEL",65.00,65.00,4.3,6,"001","2022-03-13 08:11:45"
"Club Tennis Skirt","Women","Clothing","Skirts","6413351","Nike",70.00,70.00,0.0,0,"100","2022-03-13 08:11:45"
"Five-Pocket Ponte Pencil Skirt","Women","Clothing","Skirts","6417397","JEN7 by 7 For All Mankind",89.00,89.00,0.0,0,"004","2022-03-13 08:11:45"
"Cristina Martinez Print Skirt","Women","Clothing","Skirts","6435141","Nordstrom",89.00,89.00,0.0,0,"680","2022-03-13 08:11:45"
"Cloud Skirt","Women","Clothing","Skirts","6462003","SPANX®",98.00,98.00,0.0,0,"019","2022-03-13 08:11:45"
"Denim Miniskirt","Women","Clothing","Skirts","6462178","BP.",39.00,39.00,0.0,0,"450","2022-03-13 08:11:45"
"Textured Midi Skirt","Women","Clothing","Skirts","6507761","Halogen®",49.00,49.00,0.0,0,"002","2022-03-13 08:11:45"
"Lolly Fuzzy Rib Sweater Skirt","Women","Clothing","Skirts","6527441","AFRM",26.97,68.00,0.0,0,"603","2022-03-13 08:11:45"
"Ribbed Maternity Crop Cardigan & Midi Skirt","Women","Clothing","Skirts","6529745","Angel Maternity",69.95,69.95,0.0,0,"001","2022-03-13 08:11:45"
"Steel Fleece Cargo Midi Skirt","Women","Clothing","Skirts","6533509","JLUXLABEL",46.00,46.00,5.0,1,"200","2022-03-13 08:11:45"
"Faux Leather Midi Skirt","Women","Clothing","Skirts","6545560","Naked Wardrobe",62.00,62.00,1.5,2,"001","2022-03-13 08:11:45"
"Dolled Up Sequin Miniskirt","Women","Clothing","Skirts","6551253","Lulus",35.20,44.00,2.3,3,"001","2022-03-13 08:11:45"
"Orchard Floral Tiered Maxi Skirt","Women","Clothing","Skirts","6552646","Madewell",98.00,98.00,0.0,0,"535","2022-03-13 08:11:45"
"Belted Pleated Midi Skirt","Women","Clothing","Skirts","6553782","VICI Collection",74.00,74.00,3.5,2,"930","2022-03-13 08:11:45"
"Printed Midi Skirt","Women","Clothing","Skirts","6567601","BP.",55.00,55.00,0.0,0,"001","2022-03-13 08:11:45"
"Bow Miniskirt","Women","Clothing","Skirts","6567611","BP.",49.00,49.00,0.0,0,"510","2022-03-13 08:11:45"
"Olga Print Slit Skirt","Women","Clothing","Skirts","6592612","VERO MODA",49.00,49.00,4.0,1,"001","2022-03-13 08:11:45"
"Metallic Smock Waist Tiered Cotton Blend Skirt","Women","Clothing","Skirts","6605070","Vince",395.00,395.00,4.3,3,"475","2022-03-13 08:11:45"
"Dani Tulip Skirt","Women","Clothing","Skirts","6606823","VERO MODA",25.00,50.00,0.0,0,"002","2022-03-13 08:11:45"
"Flourishing Dreams High Waist Wrap Skirt","Women","Clothing","Skirts","6629928","Lulus",48.00,48.00,0.0,0,"322","2022-03-13 08:11:45"
"Chloe Pull-On Denim Pencil Skirt","Women","Clothing","Skirts","6651303","Liverpool Los Angeles",68.00,68.00,0.0,0,"420","2022-03-13 08:11:45"
"It's a Wrap Sarong Skirt","Women","Clothing","Skirts","6651802","Becca",58.00,58.00,0.0,0,"100","2022-03-13 08:11:45"
"Cherish Floral Patchwork Maxi Skirt","Women","Clothing","Skirts","6659417","Free People",148.00,148.00,0.0,0,"200","2022-03-13 08:11:45"
"Borderline Knit Wrap Midi Skirt","Women","Clothing","Skirts","6659442","Free People",78.00,78.00,4.5,2,"030","2022-03-13 08:11:45"
"Spring Bananas Miniskirt","Women","Clothing","Skirts","6663824","FARM Rio",140.00,140.00,0.0,0,"900","2022-03-13 08:11:45"
"Hanalei Stripe Cover-Up Pants","Women","Clothing","Skirts","6666777","O'Neill",49.50,49.50,0.0,0,"438","2022-03-13 08:11:45"
"Rosetta Floral Long Skirt","Women","Clothing","Skirts","6686945","Rails",178.00,178.00,0.0,0,"404","2022-03-13 08:11:45"
"Main Squeeze Ruched Midi Skirt","Women","Clothing","Skirts","6690102","WAYF",59.00,59.00,0.0,0,"300","2022-03-13 08:11:45"
"Hanalei Cover-Up Maxi Skirt","Women","Clothing","Skirts","6692198","O'Neill",45.00,45.00,0.0,0,"100","2022-03-13 08:11:45"
"Side Slit Maternity Midi Skirt","Women","Clothing","Skirts","6692212","Angel Maternity",39.00,59.95,0.0,0,"410","2022-03-13 08:11:45"
"Emilia Side Knot Midi Skirt","Women","Clothing","Skirts","6692923","AFRM",78.00,78.00,0.0,0,"001","2022-03-13 08:11:45"
"Varsity Tennis Skirt","Women","Clothing","Skirts","6700503","Alo",68.00,68.00,0.0,0,"100","2022-03-13 08:11:45"
"Aces Tennis Skirt","Women","Clothing","Skirts","6700510","Alo",72.00,72.00,0.0,0,"100","2022-03-13 08:11:45"
"Good Waist Denim Miniskirt","Women","Clothing","Skirts","6702170","Good American",99.00,99.00,0.0,0,"402","2022-03-13 08:11:45"
"Block Print Tiered Linen Midi Skirt","Women","Clothing","Skirts","6715762","Polo Ralph Lauren",248.00,248.00,3.0,1,"300","2022-03-13 08:11:45"
"Mesh Cover-Up Skirt","Women","Clothing","Skirts","6737583","JLUXLABEL",45.00,45.00,0.0,0,"200","2022-03-13 08:11:45"
"Verity Floral Cotton Blend Skirt","Women","Clothing","Skirts","6753536","Ulla Johnson",325.00,325.00,0.0,0,"651","2022-03-13 08:11:45"
"Ianna Botanical Print Cotton Skirt","Women","Clothing","Skirts","6753549","Ulla Johnson",395.00,395.00,0.0,0,"404","2022-03-13 08:11:45"
"Women's Striped Ruffle Tiered Pull-On Midi Skirt","Women","Clothing","Skirts","6759437","Madewell",98.00,98.00,0.0,0,"400","2022-03-13 08:11:45"
"Flare Midi Skirt","Women","Clothing","Skirts","6765572","Eileen Fisher",128.00,128.00,0.0,0,"030","2022-03-13 08:11:45"
"Sadie High Waist Faux Leather Miniskirt","Women","Clothing","Skirts","6768352","VERO MODA",39.00,39.00,0.0,0,"001","2022-03-13 08:11:45"
"Satin Wrap Midi Skirt","Women","Clothing","Skirts","6815838","Topshop",56.00,56.00,0.0,0,"100","2022-03-13 08:11:45"
"Simon Polka Dot Midi Skirt","Women","Clothing","Skirts","6825094","Reformation",148.00,148.00,0.0,0,"100","2022-03-13 08:11:45"
"Houndstooth Body-Con Midi Skirt","Women","Clothing","Skirts","6834482","Naked Wardrobe",39.20,56.00,3.3,3,"001","2022-03-13 08:11:45"
"Flared Maxi Skirt","Women","Clothing","Skirts","3731399","Karen Kane",88.00,88.00,4.4,31,"001","2022-03-13 08:11:45"
"Fringe Miniskirt","Women","Clothing","Skirts","5271980","Endless Rose",64.00,80.00,0.0,0,"100","2022-03-13 08:11:45"
"Pieced Denim Midi Skirt","Women","Clothing","Skirts","5392340","Wash Lab Denim",128.00,128.00,4.7,56,"423","2022-03-13 08:11:45"
"Distressed Fray Hem Denim Skirt","Women","Clothing","Skirts","5528967","Liverpool",68.00,68.00,3.8,5,"420","2022-03-13 08:11:45"
"Alessia Eyelet Cover-Up Maxi Skirt","Women","Clothing","Skirts","5546882","Melissa Odabash",294.00,294.00,5.0,1,"400","2022-03-13 08:11:45"
"Summer Fling Linen Blend Skirt","Women","Clothing","Skirts","5651027","NIC+ZOE",118.00,118.00,4.4,39,"004","2022-03-13 08:11:45"
"Tulip Hem Maxi Skirt","Women","Clothing","Skirts","5737781","Alex Evenings",58.00,58.00,0.0,0,"001","2022-03-13 08:11:45"
"Nike Club Golf Skirt","Women","Clothing","Skirts","5743390","Nike Golf",70.00,70.00,4.0,3,"346","2022-03-13 08:11:45"
"Bias Cut Stretch Silk Skirt","Women","Clothing","Skirts","5816790","Nordstrom Signature",77.40,129.00,3.5,4,"900","2022-03-13 08:11:45"
"Asymmetric Overlap Skirt","Women","Clothing","Skirts","5860187","Vince",165.00,165.00,5.0,1,"001","2022-03-13 08:11:45"
"Faux Wrap Skirt","Women","Clothing","Skirts","5867589","Loveappella",48.00,48.00,0.0,0,"416","2022-03-13 08:11:45"
"Straight Stretch Knit Skirt","Women","Clothing","Skirts","5876882","Susana Monaco",88.00,88.00,0.0,0,"100","2022-03-13 08:11:45"
"Cross Front Cable Skirt","Women","Clothing","Skirts","5952694","Halogen®",59.00,59.00,4.5,2,"001","2022-03-13 08:11:45"
"Draped Sparkle Midi Skirt","Women","Clothing","Skirts","5965511","Open Edit",41.30,59.00,0.0,0,"001","2022-03-13 08:11:45"
"Addison Floral Print Smocked Miniskirt","Women","Clothing","Skirts","6018196","Rails",63.20,158.00,5.0,2,"103","2022-03-13 08:11:45"
"Pencil Skirt","Women","Clothing","Skirts","6092395","Eileen Fisher",158.00,158.00,0.0,0,"001","2022-03-13 08:11:45"
"Sweater Skirt","Women","Clothing","Skirts","6109551","Treasure & Bond",47.20,59.00,0.0,0,"021","2022-03-13 08:11:45"
"Pleat Miniskirt","Women","Clothing","Skirts","6152873","iets frans",43.20,54.00,5.0,2,"301","2022-03-13 08:11:45"
"Fan Lace Skirt","Women","Clothing","Skirts","6291065","Samsøe Samsøe",102.00,170.00,0.0,0,"305","2022-03-13 08:11:45"
"Pleated Ribbed Midi Skirt","Women","Clothing","Skirts","6296191","Good American",139.00,139.00,0.0,0,"001","2022-03-13 08:11:45"
"Pleated Midi Skirt","Women","Clothing","Skirts","6414434","Vince",345.00,345.00,0.0,0,"540","2022-03-13 08:11:45"
"Utility Pocket Skirt","Women","Clothing","Skirts","6420785","Open Edit",59.00,59.00,0.0,0,"210","2022-03-13 08:11:45"
"Pleated Faux Leather Skirt","Women","Clothing","Skirts","6430869","Proenza Schouler White Label",270.00,450.00,0.0,0,"903","2022-03-13 08:11:45"
"Check Wool Blend Miniskirt","Women","Clothing","Skirts","6430991","Rebecca Taylor",177.00,295.00,0.0,0,"304","2022-03-13 08:11:45"
"Carla Rutland Botanical Print LInen & Silk Skirt","Women","Clothing","Skirts","6432638","AllSaints",129.00,215.00,0.0,0,"001","2022-03-13 08:11:45"
"Plaid Tweed Faux Wrap Miniskirt","Women","Clothing","Skirts","6504168","BLANKNYC",70.40,88.00,2.0,1,"200","2022-03-13 08:11:45"
"Buckle Denim Miniskirt","Women","Clothing","Skirts","6508310","BDG Urban Outfitters",35.10,54.00,5.0,1,"486","2022-03-13 08:11:45"
"Midi Skirt","Women","Clothing","Skirts","6511723","Chaus",59.00,59.00,0.0,0,"431","2022-03-13 08:11:45"
"Modern Femme Faux Leather Miniskirt","Women","Clothing","Skirts","6521968","Free People",60.00,60.00,3.6,7,"001","2022-03-13 08:11:45"
"Got It Like That Drawstring Ruched Skirt","Women","Clothing","Skirts","6529063","Lulus",30.80,44.00,0.0,0,"001","2022-03-13 08:11:45"
"Villa One Shoulder Smock Crop Tank & Maxi Skirt","Women","Clothing","Skirts","6529524","S/W/F",239.00,478.00,0.0,0,"688","2022-03-13 08:11:45"
"Jojo Embroidered Smocked Ruffle Miniskirt","Women","Clothing","Skirts","6530240","Alice + Olivia",177.00,295.00,0.0,0,"600","2022-03-13 08:11:45"
"Ramos Sequin Fitted Miniskirt","Women","Clothing","Skirts","6530248","Alice + Olivia",237.00,395.00,5.0,1,"001","2022-03-13 08:11:45"
"Side Slit Faux Leather Miniskirt","Women","Clothing","Skirts","6545566","Naked Wardrobe",48.00,48.00,3.4,5,"001","2022-03-13 08:11:45"
"High Slit Ruched Skirt","Women","Clothing","Skirts","6546009","ASTR the Label",69.00,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Janine Patent Faux Leather Midi Skirt","Women","Clothing","Skirts","6550780","4th & Reckless",49.99,68.00,3.0,2,"008","2022-03-13 08:11:45"
"Wild Flower Aubrey Cover-Up Maxi Skirt","Women","Clothing","Skirts","6553654","Maaji",119.00,119.00,0.0,0,"100","2022-03-13 08:11:45"
"Windowpane Plaid Resourced Zip Front Miniskirt","Women","Clothing","Skirts","6555516","Madewell",58.80,98.00,0.0,0,"201","2022-03-13 08:11:45"
"Double Gauze Smocked Miniskirt","Women","Clothing","Skirts","6562043","Madewell",69.50,69.50,0.0,0,"700","2022-03-13 08:11:45"
"Houndstooth Check Miniskirt","Women","Clothing","Skirts","6574434","Naked Wardrobe",48.00,48.00,3.0,2,"003","2022-03-13 08:11:45"
"Out of Ordinary Denim Miniskirt","Women","Clothing","Skirts","6601092","Free People",68.00,68.00,0.0,0,"100","2022-03-13 08:11:45"
"DIARRABLEU Seur Wrap Skirt","Women","Clothing","Skirts","6633403","DIARRABLU",135.00,135.00,0.0,0,"710","2022-03-13 08:11:45"
"Alessia Print Tiered Skirt","Women","Clothing","Skirts","6638724","Sea",325.00,325.00,0.0,0,"001","2022-03-13 08:11:45"
"Playabella Tropical Floral Ruffle Miniskirt","Women","Clothing","Skirts","6648320","Rip Curl",44.95,44.95,0.0,0,"001","2022-03-13 08:11:45"
"Charming Floral Pleated Midi Skirt","Women","Clothing","Skirts","6650645","MUNTHE",255.00,255.00,0.0,0,"900","2022-03-13 08:11:45"
"Rose Velour Miniskirt","Women","Clothing","Skirts","6651823","BP.",11.60,29.00,5.0,1,"001","2022-03-13 08:11:45"
"Pull-On Cover-Up Skirt","Women","Clothing","Skirts","6654139","Becca",64.00,64.00,0.0,0,"225","2022-03-13 08:11:45"
"Cashmere Pencil Skirt","Women","Clothing","Skirts","6654275","FRAME",398.00,398.00,0.0,0,"401","2022-03-13 08:11:45"
"in a Bliss Floral Satin Skirt","Women","Clothing","Skirts","6656144","Lulus",44.00,44.00,0.0,0,"321","2022-03-13 08:11:45"
"Vemeka Skirt","Women","Clothing","Skirts","6684894","BOSS",278.00,278.00,0.0,0,"118","2022-03-13 08:11:45"
"Nori Floral Tiered Linen Skirt","Women","Clothing","Skirts","6688710","CAMI NYC",385.00,385.00,0.0,0,"842","2022-03-13 08:11:45"
"Asymmetric Tiered Cotton Midi Skirt","Women","Clothing","Skirts","6690197","FRAME",329.00,329.00,0.0,0,"410","2022-03-13 08:11:45"
"Recycled Polyester Skirt","Women","Clothing","Skirts","6694376","adidas Originals",40.00,40.00,4.4,29,"001","2022-03-13 08:11:45"
"Vomila Wool & Silk Pencil Skirt","Women","Clothing","Skirts","6695271","BOSS",248.00,248.00,0.0,0,"402","2022-03-13 08:11:45"
"Who's That Skirt Miniskirt","Women","Clothing","Skirts","6695413","Free People",50.00,50.00,0.0,0,"200","2022-03-13 08:11:45"
"Esme Pleat Midi Skirt","Women","Clothing","Skirts","6700769","rag & bone",325.00,325.00,0.0,0,"220","2022-03-13 08:11:45"
"Match Point Tennis Skirt","Women","Clothing","Skirts","6701740","Alo",64.00,64.00,3.0,1,"100","2022-03-13 08:11:45"
"Plaited Rib Midi Skirt","Women","Clothing","Skirts","6702132","Good American",129.00,129.00,0.0,0,"301","2022-03-13 08:11:45"
"Leopard Print Asymmetric Silk Skirt","Women","Clothing","Skirts","6703107","Theory",325.00,325.00,0.0,0,"251","2022-03-13 08:11:45"
"Split Detail Suit Miniskirt","Women","Clothing","Skirts","6704905","ASOS DESIGN",22.00,22.00,0.0,0,"500","2022-03-13 08:11:45"
"Check Plaid Miniskirt","Women","Clothing","Skirts","6706131","Topshop",56.00,56.00,4.5,2,"500","2022-03-13 08:11:45"
"Rizo Chain Detail Faux Leather Skirt","Women","Clothing","Skirts","6761733","Alice + Olivia",350.00,350.00,0.0,0,"001","2022-03-13 08:11:45"
"Aloya Smocked Gingham Miniskirt","Women","Clothing","Skirts","6768006","Veronica Beard",298.00,298.00,0.0,0,"357","2022-03-13 08:11:45"
"Girls Night Out Ruffle Skirt","Women","Clothing","Skirts","6769847","Roxy",46.00,46.00,0.0,0,"334","2022-03-13 08:11:45"
"Olga Slit Calf Skirt","Women","Clothing","Skirts","6806026","VERO MODA CURVE",49.00,49.00,0.0,0,"001","2022-03-13 08:11:45"
"Eyelet Cotton Cover-Up Wrap Skirt","Women","Clothing","Skirts","6814716","Topshop",49.00,49.00,0.0,0,"001","2022-03-13 08:11:45"
"Miniskirt","Women","Clothing","Skirts","6817355","River Island",68.00,68.00,0.0,0,"800","2022-03-13 08:11:45"
"Satin Wrap Skirt","Women","Clothing","Skirts","6835156","Open Edit",32.45,59.00,1.2,5,"002","2022-03-13 08:11:45"
"Viola Sweater Miniskirt","Women","Clothing","Skirts","6836877","Free People",40.80,68.00,0.0,0,"110","2022-03-13 08:11:45"
"Vilea Tropical Stretch Wool Pencil Skirt","Women","Clothing","Skirts","6845941","BOSS",228.00,228.00,4.5,28,"001","2022-03-13 08:11:45"
"Kandi Zip Slit Maxi Skirt","Women","Clothing","Skirts","4706748","Poetic Justice",42.00,42.00,4.1,9,"001","2022-03-13 08:11:45"
"Bea Midi Skirt","Women","Clothing","Skirts","4994491","Reformation",128.00,128.00,4.2,73,"305","2022-03-13 08:11:45"
"Tee Lab Long Fleece Skirt","Women","Clothing","Skirts","5069856","Frank & Eileen",165.00,165.00,2.5,6,"001","2022-03-13 08:11:45"
"Hourglass Midi Skirt","Women","Clothing","Skirts","5731268","Naked Wardrobe",54.00,54.00,2.9,33,"001","2022-03-13 08:11:45"
"Faux Suede Miniskirt","Women","Clothing","Skirts","5748492","VERO MODA",55.00,55.00,0.0,0,"532","2022-03-13 08:11:45"
"Bandana Print Knit Miniskirt","Women","Clothing","Skirts","5836078","BP.",16.97,35.00,0.0,0,"900","2022-03-13 08:11:45"
"BP. Be Proud by BP. Gender Inclusive Print Mesh Tube Skirt","Women","Clothing","Skirts","5852395","BP BE PROUD",18.97,39.00,0.0,0,"660","2022-03-13 08:11:45"
"Selma Pieced Denim Midi Skirt","Women","Clothing","Skirts","5865346","Wash Lab Denim",70.40,128.00,0.0,0,"400","2022-03-13 08:11:45"
"Faux Wrap Skirt","Women","Clothing","Skirts","5867594","Loveappella",48.00,48.00,0.0,0,"200","2022-03-13 08:11:45"
"Animal Print Side Slit A-Line Skirt","Women","Clothing","Skirts","5898508","Lulus",23.97,48.00,4.0,1,"250","2022-03-13 08:11:45"
"ASTR Faux Leather Ruched Mini Roselle Skirt","Women","Clothing","Skirts","5927125","ASTR the Label",57.97,98.00,0.0,0,"205","2022-03-13 08:11:45"
"Sculpted Pencil Skirt","Women","Clothing","Skirts","5927202","Donna Karan New York",175.00,175.00,0.0,0,"410","2022-03-13 08:11:45"
"Hourglass Miniskirt","Women","Clothing","Skirts","5934140","Naked Wardrobe",19.20,32.00,0.0,0,"250","2022-03-13 08:11:45"
"Midi Tube Skirt","Women","Clothing","Skirts","5951995","Nordstrom",66.33,99.00,0.0,0,"001","2022-03-13 08:11:45"
"Button Front Wrap Miniskirt","Women","Clothing","Skirts","5952216","BP.",24.50,35.00,0.0,0,"235","2022-03-13 08:11:45"
"Gonna Corta Ruched Skirt","Women","Clothing","Skirts","6091161","Fuzzi",180.00,450.00,0.0,0,"520","2022-03-13 08:11:45"
"Jersey Pull-On Maxi Skirt","Women","Clothing","Skirts","6109400","ATM Anthony Thomas Melillo",165.00,275.00,0.0,0,"311","2022-03-13 08:11:45"
"Prism Spot Pleated Maxi Skirt","Women","Clothing","Skirts","6110007","City Chic",69.00,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Glitter Miniskirt","Women","Clothing","Skirts","6110186","BP.",21.00,30.00,0.0,0,"001","2022-03-13 08:11:45"
"Lea Pleated Alpaca Skirt","Women","Clothing","Skirts","6417907","Eleven Six",208.80,348.00,0.0,0,"900","2022-03-13 08:11:45"
"Tie Waist Midi Skirt","Women","Clothing","Skirts","6463957","Rebecca Taylor",275.00,275.00,5.0,1,"006","2022-03-13 08:11:45"
"Textured Cotton Blend Midi Skirt","Women","Clothing","Skirts","6463988","Rebecca Taylor",295.00,295.00,0.0,0,"802","2022-03-13 08:11:45"
"Hearts Asymmetric Silk Skirt","Women","Clothing","Skirts","6464438","Veronica Beard",398.00,398.00,0.0,0,"281","2022-03-13 08:11:45"
"Flounce Miniskirt","Women","Clothing","Skirts","6467697","GIBSONLOOK",65.00,65.00,5.0,1,"440","2022-03-13 08:11:45"
"Mischa Midi Skirt","Women","Clothing","Skirts","6469581","Rails",71.20,178.00,0.0,0,"603","2022-03-13 08:11:45"
"Orly Ruched Maxi Skirt","Women","Clothing","Skirts","6476701","A.L.C.",150.00,375.00,0.0,0,"830","2022-03-13 08:11:45"
"Valentine Pull-On Denim Skirt","Women","Clothing","Skirts","6480184","Jag Jeans",69.00,69.00,0.0,0,"420","2022-03-13 08:11:45"
"Knotted High Waist Faux Leather Miniskirt","Women","Clothing","Skirts","6492339","Amy Lynn",89.00,89.00,5.0,1,"001","2022-03-13 08:11:45"
"Leisure Veggia Jersey Skirt","Women","Clothing","Skirts","6509514","Max Mara",105.00,175.00,0.0,0,"034","2022-03-13 08:11:45"
"Maisie Button Front Faux Leather Miniskirt","Women","Clothing","Skirts","6525391","Free People",46.80,78.00,3.5,4,"001","2022-03-13 08:11:45"
"Tropical Tapestry Ruffle Miniskirt","Women","Clothing","Skirts","6536580","FARM Rio",115.00,115.00,5.0,1,"721","2022-03-13 08:11:45"
"Tweed Miniskirt","Women","Clothing","Skirts","6540573","English Factory",80.00,80.00,0.0,0,"250","2022-03-13 08:11:45"
"Caimie Sparkle Knit Miniskirt","Women","Clothing","Skirts","6548228","VERO MODA",19.20,32.00,0.0,0,"001","2022-03-13 08:11:45"
"Edetta Plaid Miniskirt","Women","Clothing","Skirts","6550788","4th & Reckless",48.00,48.00,5.0,1,"022","2022-03-13 08:11:45"
"Scallop Placket Linen Blend Midi Skirt","Women","Clothing","Skirts","6554564","Lisa Marie Fernandez",795.00,795.00,0.0,0,"200","2022-03-13 08:11:45"
"Resourced Zip Front Recycled Wool Blend Minskirt","Women","Clothing","Skirts","6555515","Madewell",58.80,98.00,4.0,1,"930","2022-03-13 08:11:45"
"Calabasis Denim Midi Skirt","Women","Clothing","Skirts","6568971","Free People",76.80,128.00,0.0,0,"400","2022-03-13 08:11:45"
"Houndstooth Body-Con Midi Skirt","Women","Clothing","Skirts","6574424","Naked Wardrobe",39.20,56.00,3.3,3,"930","2022-03-13 08:11:45"
"Alondra Faux Leather Skirt","Women","Clothing","Skirts","6592884","ASTR the Label",110.00,110.00,0.0,0,"001","2022-03-13 08:11:45"
"Katz Sunburst Pleat Skirt","Women","Clothing","Skirts","6603647","Alice + Olivia",495.00,495.00,0.0,0,"016","2022-03-13 08:11:45"
"Ribbed Midi Skirt","Women","Clothing","Skirts","6633159","Vince",175.00,175.00,0.0,0,"101","2022-03-13 08:11:45"
"Faidi Dropwaist Pleated Midi Skirt","Women","Clothing","Skirts","6636917","Ted Baker London",260.00,260.00,0.0,0,"110","2022-03-13 08:11:45"
"Vesusa Faux Leather Skirt","Women","Clothing","Skirts","6639876","BOSS",278.00,278.00,0.0,0,"543","2022-03-13 08:11:45"
"Emery Tiered Maxi Skirt","Women","Clothing","Skirts","6645183","Cleobella",198.00,198.00,0.0,0,"501","2022-03-13 08:11:45"
"Gia Pull-On Pencil Skirt","Women","Clothing","Skirts","6651302","Liverpool Los Angeles",68.00,68.00,0.0,0,"105","2022-03-13 08:11:45"
"Anita Faux Wrap Satin Midi Skirt","Women","Clothing","Skirts","6662504","11 Honoré",148.00,148.00,0.0,0,"001","2022-03-13 08:11:45"
"Windowpane Double Face Sweater Skirt","Women","Clothing","Skirts","6669920","Club Monaco",169.50,169.50,0.0,0,"001","2022-03-13 08:11:45"
"Floral Print Tiered Midi Skirt","Women","Clothing","Skirts","6672805","Karen Kane",148.00,148.00,0.0,0,"010","2022-03-13 08:11:45"
"Once and Floral Miniskirt","Women","Clothing","Skirts","6673616","BB Dakota by Steve Madden",69.00,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Addison Smocked Ruffle Miniskirt","Women","Clothing","Skirts","6686951","Rails",158.00,158.00,0.0,0,"404","2022-03-13 08:11:45"
"Cut Off Waist Denim Maxi Skirt","Women","Clothing","Skirts","6690972","FRAME",238.00,238.00,0.0,0,"420","2022-03-13 08:11:45"
"Mae Draped Satin Skirt","Women","Clothing","Skirts","6692486","Jonathan Simkhai",345.00,345.00,0.0,0,"388","2022-03-13 08:11:45"
"Cleo Print Faux Wrap Cotton Miniskirt","Women","Clothing","Skirts","6695361","Free People",88.00,88.00,0.0,0,"001","2022-03-13 08:11:45"
"Lexington Cotton Blend Pencil Skirt","Women","Clothing","Skirts","6695686","Jones New York",69.50,69.50,0.0,0,"101","2022-03-13 08:11:45"
"Good Waist Raw Hem Denim Miniskirt","Women","Clothing","Skirts","6702255","Good American",99.00,99.00,0.0,0,"120","2022-03-13 08:11:45"
