"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"Mode Slim Fit Wool Cardigan","Men","Clothing","Sweaters","4984937","AllSaints",149.00,149.00,4.0,4,"034","2022-03-13 08:11:45"
"Barefoot Dreams Shawl Collar Cardigan","Men","Clothing","Sweaters","5122774","Barefoot Dreams®",130.00,130.00,5.0,10,"409","2022-03-13 08:11:45"
"Washable Merino V-Neck Sweater","Men","Clothing","Sweaters","5555971","Nordstrom",39.97,79.50,3.0,4,"938","2022-03-13 08:11:45"
"Washable Merino Quarter Zip Sweater","Men","Clothing","Sweaters","5868346","Nordstrom",42.97,85.00,4.5,21,"502","2022-03-13 08:11:45"
"Crown Crewneck Sweater","Men","Clothing","Sweaters","5868815","Peter Millar",100.80,168.00,4.8,42,"022","2022-03-13 08:11:45"
"Stripe Cardigan","Men","Clothing","Sweaters","5928760","Open Edit",34.97,69.00,0.0,0,"250","2022-03-13 08:11:45"
"Men's Space Dye Sweater","Men","Clothing","Sweaters","5929635","Treasure & Bond",29.97,59.50,0.0,0,"410","2022-03-13 08:11:45"
"Space Dye Cotton Sweater","Men","Clothing","Sweaters","5975096","Treasure & Bond",49.50,49.50,5.0,1,"260","2022-03-13 08:11:45"
"Rib Cotton Blend Cardigan","Men","Clothing","Sweaters","6090671","Nordstrom",99.50,99.50,0.0,0,"001","2022-03-13 08:11:45"
"Tipped Merino Wool Blend Cardigan","Men","Clothing","Sweaters","6090673","Nordstrom",69.65,99.50,5.0,1,"001","2022-03-13 08:11:45"
"Second Skin Cotton Blend Crewneck Sweater","Men","Clothing","Sweaters","6092712","Tommy John",70.80,118.00,0.0,0,"061","2022-03-13 08:11:45"
"Cristina Martinez Merino Blend Shawl Collar Cardigan","Men","Clothing","Sweaters","6116032","Nordstrom",62.65,89.50,0.0,0,"001","2022-03-13 08:11:45"
"Mode Slim Fit Wool Cardigan","Men","Clothing","Sweaters","6149414","AllSaints",88.97,149.00,4.0,4,"001","2022-03-13 08:11:45"
"Cristina Martinez Gender Inclusive Varsity Cardigan","Men","Clothing","Sweaters","6432936","Nordstrom",119.50,119.50,0.0,0,"420","2022-03-13 08:11:45"
"Riverbend Half-Zip Pullover","Men","Clothing","Sweaters","6456942","Robert Barakett",87.50,125.00,0.0,0,"450","2022-03-13 08:11:45"
"Bean's Classic Ragg Wool Sweater","Men","Clothing","Sweaters","6457819","L.L.Bean",49.99,79.00,4.0,1,"410","2022-03-13 08:11:45"
"Men's Classic Ragg Wool Crewneck Sweater","Men","Clothing","Sweaters","6457833","L.L.Bean",49.99,69.95,0.0,0,"021","2022-03-13 08:11:45"
"Men's Classic Ragg Wool Shawl Collar Cardigan","Men","Clothing","Sweaters","6460490","L.L.Bean",99.00,99.00,0.0,0,"250","2022-03-13 08:11:45"
"HUGO BOSS Nappi Tipped Crewneck Wool Sweater","Men","Clothing","Sweaters","6464880","BOSS",124.60,178.00,0.0,0,"407","2022-03-13 08:11:45"
"Leno Wool Crewneck Sweater","Men","Clothing","Sweaters","6464894","BOSS",118.50,158.00,0.0,0,"061","2022-03-13 08:11:45"
"Men's Graphic V-Neck Cotton Blend Cardigan","Men","Clothing","Sweaters","6473812","Open Edit",75.00,75.00,0.0,0,"001","2022-03-13 08:11:45"
"Gradient Crewneck Sweater","Men","Clothing","Sweaters","6480850","Scotch & Soda",128.00,128.00,0.0,0,"411","2022-03-13 08:11:45"
"Mélange Recycled Cotton Blend Sweater","Men","Clothing","Sweaters","6480851","Scotch & Soda",128.00,128.00,0.0,0,"410","2022-03-13 08:11:45"
"Merino Wool Crewneck Sweater","Men","Clothing","Sweaters","6500387","Good Man Brand",94.80,158.00,0.0,0,"001","2022-03-13 08:11:45"
"Novaro Cotton & Virgin Wool Cardigan","Men","Clothing","Sweaters","6506341","BOSS",278.60,398.00,0.0,0,"001","2022-03-13 08:11:45"
"Feeder Stripe Crewneck Sweater","Men","Clothing","Sweaters","6514909","Bonobos",79.20,99.00,0.0,0,"400","2022-03-13 08:11:45"
"Hester Stripe Crewneck Sweater","Men","Clothing","Sweaters","6545966","johnnie-O",88.80,148.00,0.0,0,"930","2022-03-13 08:11:45"
"Textured Flame Sweater","Men","Clothing","Sweaters","6552449","ASOS DESIGN",43.00,43.00,0.0,0,"200","2022-03-13 08:11:45"
"Donegal Cable Knit Fisherman Sweater","Men","Clothing","Sweaters","6553301","Madewell",68.97,138.00,0.0,0,"020","2022-03-13 08:11:45"
"Ombré Stripe Sweater","Men","Clothing","Sweaters","6588299","Topman",49.99,65.00,3.0,2,"001","2022-03-13 08:11:45"
"Leno-P Wool Crewneck Sweater","Men","Clothing","Sweaters","6588705","HUGO",94.80,158.00,0.0,0,"513","2022-03-13 08:11:45"
"Welloe Varsity Sweatshirt","Men","Clothing","Sweaters","6593187","Ted Baker London",64.97,165.00,0.0,0,"410","2022-03-13 08:11:45"
"Gary Thermal Cotton & Cashmere Zip-Up Sweater","Men","Clothing","Sweaters","6595185","Theory",265.00,265.00,0.0,0,"401","2022-03-13 08:11:45"
"Relaxed Crewneck Sweater","Men","Clothing","Sweaters","6620916","Scotch & Soda",76.80,128.00,0.0,0,"250","2022-03-13 08:11:45"
"Parks Wool Crewneck Sweater","Men","Clothing","Sweaters","6631945","Reiss",160.00,160.00,0.0,0,"430","2022-03-13 08:11:45"
"Men's Cotton Blend Cardigan","Men","Clothing","Sweaters","6650224","Bonobos",129.00,129.00,0.0,0,"020","2022-03-13 08:11:45"
"Loki Mock Neck Cotton Cardigan","Men","Clothing","Sweaters","6678399","Robert Barakett",175.00,175.00,0.0,0,"300","2022-03-13 08:11:45"
"P6 Knit Plush Quarter Zip Pullover","Men","Clothing","Sweaters","6701748","ASOS DESIGN",55.00,55.00,0.0,0,"530","2022-03-13 08:11:45"
"Oversize Knit Sweater","Men","Clothing","Sweaters","6701751","ASOS DESIGN",45.00,45.00,0.0,0,"100","2022-03-13 08:11:45"
"Gender Inclusive 'Butter' Cardigan","Men","Clothing","Sweaters","6705284","BTS THEMED MERCH",70.00,70.00,3.3,7,"001","2022-03-13 08:11:45"
"V-Neck Cashmere Sweater","Men","Clothing","Sweaters","6713197","Nordstrom",57.97,145.00,3.1,7,"426","2022-03-13 08:11:45"
"Cashmere Crewneck Sweater","Men","Clothing","Sweaters","6713242","Nordstrom",57.97,145.00,4.4,66,"310","2022-03-13 08:11:45"
"Cashmere Turtleneck Sweater","Men","Clothing","Sweaters","6713929","Nordstrom",57.97,145.00,3.2,5,"021","2022-03-13 08:11:45"
"Cashmere Turtleneck Sweater","Men","Clothing","Sweaters","6713931","Nordstrom",57.97,145.00,3.2,5,"210","2022-03-13 08:11:45"
"Washable Merino Wool Mock Neck","Men","Clothing","Sweaters","6713941","Nordstrom",37.97,75.00,4.3,7,"210","2022-03-13 08:11:45"
"Men's Shop Regular Fit Cashmere Quarter Zip Pullover","Men","Clothing","Sweaters","6713955","Nordstrom",57.97,145.00,4.3,86,"601","2022-03-13 08:11:45"
"Half Zip Cotton & Cashmere Pullover","Men","Clothing","Sweaters","6714010","Nordstrom",29.97,59.50,4.5,153,"021","2022-03-13 08:11:45"
"Mode Slim Fit Wool Sweater","Men","Clothing","Sweaters","6714268","AllSaints",65.97,132.00,4.6,16,"497","2022-03-13 08:11:45"
"Cotton & Cashmere Crew Sweater","Men","Clothing","Sweaters","6736635","Treasure & Bond",24.97,75.00,4.3,13,"001","2022-03-13 08:11:45"
"Scenic Oversize Sweater","Men","Clothing","Sweaters","6769518","Topman",71.00,71.00,0.0,0,"001","2022-03-13 08:11:45"
"Smart Rib Zip Cardigan","Men","Clothing","Sweaters","6769524","Topman",74.00,74.00,0.0,0,"001","2022-03-13 08:11:45"
"Oversize Jacquard Cardigan","Men","Clothing","Sweaters","6790698","Topman",74.00,74.00,0.0,0,"300","2022-03-13 08:11:45"
"Colorblock Cardigan","Men","Clothing","Sweaters","6790703","Topman",65.00,65.00,0.0,0,"400","2022-03-13 08:11:45"
"Buddy Slub Crewneck Sweater","Men","Clothing","Sweaters","6802808","Selected Homme",37.97,75.00,0.0,0,"250","2022-03-13 08:11:45"
"Eastbank Wool & Cotton Sweater","Men","Clothing","Sweaters","6802859","Outerknown",78.97,158.00,5.0,1,"020","2022-03-13 08:11:45"
"Atlas High Neck Waffle Knit Sweater","Men","Clothing","Sweaters","6828924","Selected Homme",69.00,115.00,0.0,0,"411","2022-03-13 08:11:45"
"Shawl Collar Pullover","Men","Clothing","Sweaters","4605773","Billy Reid",98.97,198.00,4.7,11,"001","2022-03-13 08:11:45"
"Crewneck Sweater","Men","Clothing","Sweaters","4840784","John Smedley",260.00,260.00,0.0,0,"001","2022-03-13 08:11:45"
"Cashmere Crewneck Sweater","Men","Clothing","Sweaters","5490708","Vince",345.00,345.00,0.0,0,"403","2022-03-13 08:11:45"
"Sutterburn V-Neck Sweater","Men","Clothing","Sweaters","5544028","Robert Barakett",125.00,125.00,0.0,0,"450","2022-03-13 08:11:45"
"Lakemont V-Neck Sweater","Men","Clothing","Sweaters","5610426","Cutter & Buck",100.00,100.00,4.5,13,"001","2022-03-13 08:11:45"
"Sweater Fleece Pullover","Men","Clothing","Sweaters","5716359","L.L.Bean",79.00,79.00,0.0,0,"400","2022-03-13 08:11:45"
"Men's Cotton Crewneck Pullover","Men","Clothing","Sweaters","5747389","Boglioli",325.00,325.00,0.0,0,"410","2022-03-13 08:11:45"
"MVP Merino Wool Zip Hoodie","Men","Clothing","Sweaters","5778562","Good Man Brand",198.00,198.00,5.0,1,"001","2022-03-13 08:11:45"
"Houndstooth Wool & Recycled Cashmere Sweater","Men","Clothing","Sweaters","5928753","Open Edit",69.30,99.00,0.0,0,"001","2022-03-13 08:11:45"
"Men's Cashmere Sweater","Men","Clothing","Sweaters","5957507","Brunello Cucinelli",1175.00,1175.00,0.0,0,"001","2022-03-13 08:11:45"
"Turtleneck Sweater","Men","Clothing","Sweaters","5962052","Nordstrom",34.97,69.50,5.0,1,"401","2022-03-13 08:11:45"
"Woven Collar Polo Sweater","Men","Clothing","Sweaters","6023020","BP.",33.00,55.00,0.0,0,"001","2022-03-13 08:11:45"
"Wool & Cashmere Cable Quarter Zip Sweater","Men","Clothing","Sweaters","6122917","Vince",416.50,595.00,0.0,0,"020","2022-03-13 08:11:45"
"BP. Be Proud by BP. Pride Stripe Gender Inclusive Oversize Cardigan","Men","Clothing","Sweaters","6137926","BP BE PROUD",32.97,56.00,5.0,1,"221","2022-03-13 08:11:45"
"Solid Cotton Turtleneck Sweater","Men","Clothing","Sweaters","6296036","Topman",55.00,55.00,0.0,0,"001","2022-03-13 08:11:45"
"BP. Be Proud by BP. Gender Inclusive Print Mesh Turtleneck Top","Men","Clothing","Sweaters","6421526","BP BE PROUD",22.97,39.00,3.2,6,"003","2022-03-13 08:11:45"
"Nostalgic Organic Cotton Blend Sweatshirt","Men","Clothing","Sweaters","6430513","Outerknown",78.97,158.00,0.0,0,"020","2022-03-13 08:11:45"
"Merino Wool Cardigan","Men","Clothing","Sweaters","6438083","Alex Mill",120.25,185.00,3.0,2,"362","2022-03-13 08:11:45"
"Blackhall Wool Quarter Zip Sweater","Men","Clothing","Sweaters","6452491","Reiss",112.50,150.00,0.0,0,"600","2022-03-13 08:11:45"
"Heritage Organic Cotton Fisherman Sweater","Men","Clothing","Sweaters","6457837","L.L.Bean",53.40,89.00,5.0,1,"900","2022-03-13 08:11:45"
"Cotton Crewneck Sweater","Men","Clothing","Sweaters","6461750","Club Monaco",89.70,149.50,0.0,0,"400","2022-03-13 08:11:45"
"Marled Cotton Crewneck Sweater","Men","Clothing","Sweaters","6461770","Club Monaco",97.17,149.50,0.0,0,"020","2022-03-13 08:11:45"
"HUGO BOSS Leno-P Crewneck Wool Sweater","Men","Clothing","Sweaters","6464931","BOSS",99.99,158.00,0.0,0,"511","2022-03-13 08:11:45"
"Cotton Blend Quarter Zip Sweater","Men","Clothing","Sweaters","6465674","Bugatchi",149.00,149.00,0.0,0,"411","2022-03-13 08:11:45"
"Men's Alpaca & Wool Blend Roll Neck Sweater","Men","Clothing","Sweaters","6470234","Alex Mill",131.25,175.00,0.0,0,"243","2022-03-13 08:11:45"
"Riber Roll Neck Wool Blend Sweater","Men","Clothing","Sweaters","6479659","Ted Baker London",99.97,260.00,0.0,0,"414","2022-03-13 08:11:45"
"Men's Adams Crewneck Sweatshirt","Men","Clothing","Sweaters","6484899","AllSaints",172.00,215.00,0.0,0,"001","2022-03-13 08:11:45"
"Tilson Wool Cardigan","Men","Clothing","Sweaters","6490163","Oliver Spencer",332.50,475.00,0.0,0,"250","2022-03-13 08:11:45"
"Men's Net Pattern Cotton Blend Sweater","Men","Clothing","Sweaters","6509641","Armani Exchange",54.97,110.00,0.0,0,"414","2022-03-13 08:11:45"
"Men's Feeder Cotton & Cashmere Crewneck Sweater","Men","Clothing","Sweaters","6514879","Bonobos",79.20,99.00,0.0,0,"400","2022-03-13 08:11:45"
"Men's Geo Pattern Wool Crewneck Sweater","Men","Clothing","Sweaters","6519481","Emporio Armani",325.00,325.00,0.0,0,"001","2022-03-13 08:11:45"
"Havelock Rib Mock Neck Wool Sweater","Men","Clothing","Sweaters","6520039","Rodd & Gunn",98.97,198.00,4.2,5,"229","2022-03-13 08:11:45"
"Buddy Crewneck Sweater","Men","Clothing","Sweaters","6534172","Selected Homme",49.99,75.00,0.0,0,"505","2022-03-13 08:11:45"
"Zima Bird's Eye V-Neck Sweater","Men","Clothing","Sweaters","6535086","Robert Barakett",57.00,95.00,0.0,0,"440","2022-03-13 08:11:45"
"Men's Shawl-Collar Cardigan Sweater","Men","Clothing","Sweaters","6544982","Madewell",78.97,158.00,0.0,0,"020","2022-03-13 08:11:45"
"Ash Cotton & Linen Henley Sweater","Men","Clothing","Sweaters","6547174","johnnie-O",73.97,148.00,0.0,0,"434","2022-03-13 08:11:45"
"Udo Waffle Knit Crewneck Sweater","Men","Clothing","Sweaters","6548566","BOSS",124.60,178.00,0.0,0,"330","2022-03-13 08:11:45"
"Udo Waffle Knit Sweater","Men","Clothing","Sweaters","6548579","BOSS",142.40,178.00,0.0,0,"404","2022-03-13 08:11:45"
"Brokhol Mixed Stitch Crewneck Sweater","Men","Clothing","Sweaters","6553731","Ted Baker London",89.97,225.00,0.0,0,"332","2022-03-13 08:11:45"
"Kamren Colorblock Merino Wool Crewneck Sweater","Men","Clothing","Sweaters","6554139","Theory",225.00,225.00,0.0,0,"304","2022-03-13 08:11:45"
"Short Sleeve Sweater","Men","Clothing","Sweaters","6568781","Bugatchi",149.00,149.00,0.0,0,"600","2022-03-13 08:11:45"
"Clayton Crewneck Sweater","Men","Clothing","Sweaters","6659521","rag & bone",250.00,250.00,0.0,0,"730","2022-03-13 08:11:45"
"Men's Organic Cotton Quarter Zip Sweater","Men","Clothing","Sweaters","6668749","L.L.Bean",79.00,79.00,0.0,0,"410","2022-03-13 08:11:45"
"Ribbed Cable Knit Cotton Sweater","Men","Clothing","Sweaters","6681131","Canali",475.00,475.00,0.0,0,"400","2022-03-13 08:11:45"
"Second Skin Cotton Blend Crewneck Sweater","Men","Clothing","Sweaters","6682383","Tommy John",82.60,118.00,0.0,0,"498","2022-03-13 08:11:45"
"Washable Merino V-Neck Sweater","Men","Clothing","Sweaters","6713852","Nordstrom",39.97,79.50,3.0,4,"031","2022-03-13 08:11:45"
"Washable Merino Crewneck Sweater","Men","Clothing","Sweaters","6713873","Nordstrom",39.97,79.50,4.9,11,"401","2022-03-13 08:11:45"
"Washable Merino Wool Cardigan","Men","Clothing","Sweaters","6713928","Nordstrom",42.97,85.00,4.3,4,"030","2022-03-13 08:11:45"
"Stripe Panel Cardigan","Men","Clothing","Sweaters","6715339","Topman",39.00,65.00,0.0,0,"250","2022-03-13 08:11:45"
"Buddy Slub Crewneck Sweater","Men","Clothing","Sweaters","6715409","Selected Homme",34.97,75.00,0.0,0,"035","2022-03-13 08:11:45"
"Merino Wool Zip Cardigan","Men","Clothing","Sweaters","6758125","Theory",285.00,285.00,0.0,0,"078","2022-03-13 08:11:45"
"Andrews Wool Cardigan","Men","Clothing","Sweaters","6759326","Reiss",190.00,190.00,0.0,0,"410","2022-03-13 08:11:45"
"Andrews Wool Cardigan","Men","Clothing","Sweaters","6759339","Reiss",190.00,190.00,0.0,0,"020","2022-03-13 08:11:45"
"Cormac Stripe V-Neck Sweater","Men","Clothing","Sweaters","6763900","PAIGE",239.00,239.00,0.0,0,"260","2022-03-13 08:11:45"
"Men's Blown Up Paisley Sweater","Men","Clothing","Sweaters","6774510","Topman",65.00,65.00,0.0,0,"250","2022-03-13 08:11:45"
"Burton Montano Wool & Cashmere Crewneck Sweater","Men","Clothing","Sweaters","6802768","Theory",276.00,345.00,0.0,0,"067","2022-03-13 08:11:45"
"Regal Crewneck Sweater","Men","Clothing","Sweaters","6815773","Theory",117.00,195.00,0.0,0,"502","2022-03-13 08:11:45"
"Blackhall Wool Half Zip Pullover","Men","Clothing","Sweaters","6828606","Reiss",90.00,150.00,3.5,2,"001","2022-03-13 08:11:45"
"Knares Textured Crewneck Sweater","Men","Clothing","Sweaters","6828627","Ted Baker London",99.00,165.00,5.0,1,"411","2022-03-13 08:11:45"
"Eastbank Wool & Cotton Sweater","Men","Clothing","Sweaters","6828713","Outerknown",78.97,158.00,5.0,1,"250","2022-03-13 08:11:45"
"Summit Quarter Snap Pullover","Men","Clothing","Sweaters","6828833","Tommy Bahama",89.60,128.00,0.0,0,"401","2022-03-13 08:11:45"
"Men's New Haven Herringbone Sweater","Men","Clothing","Sweaters","6828840","Tommy Bahama",83.20,128.00,0.0,0,"001","2022-03-13 08:11:45"
"Shawl Collar Pullover","Men","Clothing","Sweaters","6828936","Billy Reid",138.60,198.00,4.7,11,"037","2022-03-13 08:11:45"
"Lined Wool Zip Sweater","Men","Clothing","Sweaters","4450812","Schott NYC",180.00,180.00,4.3,3,"001","2022-03-13 08:11:45"
"CozyChic™ Lite Raglan Sweater","Men","Clothing","Sweaters","5371785","Barefoot Dreams®",114.00,114.00,4.0,3,"409","2022-03-13 08:11:45"
"MVP Slim Fit Notch Neck Wool Sweater","Men","Clothing","Sweaters","5633984","Good Man Brand",83.97,168.00,0.0,0,"255","2022-03-13 08:11:45"
"Rune Wool Blend Crewneck Sweater","Men","Clothing","Sweaters","5748673","Rails",118.40,148.00,0.0,0,"403","2022-03-13 08:11:45"
"Kilburn Wool Blend Half-Zip Pullover","Men","Clothing","Sweaters","5751025","AllSaints",124.00,155.00,0.0,0,"001","2022-03-13 08:11:45"
"Naylor Check Jacquard Merino Wool Sweater","Men","Clothing","Sweaters","5782849","Burberry",840.00,840.00,0.0,0,"200","2022-03-13 08:11:45"
"Nostalgic Men's Sweater","Men","Clothing","Sweaters","5840904","Outerknown",78.97,158.00,5.0,1,"400","2022-03-13 08:11:45"
"Solid Cotton Jersey Crewneck Sweater","Men","Clothing","Sweaters","5875919","Lacoste",98.00,98.00,0.0,0,"410","2022-03-13 08:11:45"
"Cable Knit Henley Sweater","Men","Clothing","Sweaters","5881639","Schott NYC",140.00,140.00,0.0,0,"410","2022-03-13 08:11:45"
"Bird's Eye Double Knit Pullover","Men","Clothing","Sweaters","5902897","Vince",157.50,225.00,0.0,0,"066","2022-03-13 08:11:45"
"Men's Wool Blend Text Cardigan","Men","Clothing","Sweaters","5928767","Open Edit",95.20,119.00,0.0,0,"001","2022-03-13 08:11:45"
"Half Zip Mock Neck Sweater","Men","Clothing","Sweaters","5928863","Open Edit",29.97,59.00,0.0,0,"001","2022-03-13 08:11:45"
"Quilted Cardigan","Men","Clothing","Sweaters","5929738","Treasure & Bond",79.50,79.50,0.0,0,"301","2022-03-13 08:11:45"
"Komibo Men's Cotton Sweater","Men","Clothing","Sweaters","5964777","BOSS",76.80,128.00,0.0,0,"680","2022-03-13 08:11:45"
"Sandkas Slim Fit Crewneck Sweater","Men","Clothing","Sweaters","5974365","Ted Baker London",39.97,149.00,0.0,0,"930","2022-03-13 08:11:45"
"Long Sleeve Floral Graphic Sweater","Men","Clothing","Sweaters","6090075","Open Edit",34.97,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Stripe Wool Blend Sweater","Men","Clothing","Sweaters","6110008","F-LAGSTUF-F",121.50,405.00,0.0,0,"001","2022-03-13 08:11:45"
"Temple Logo Oversize Waffle Knit Sweater","Men","Clothing","Sweaters","6116522","Aries",102.00,340.00,0.0,0,"250","2022-03-13 08:11:45"
"Bird's Eye Cardigan","Men","Clothing","Sweaters","6403285","Liverpool Los Angeles",58.80,98.00,5.0,1,"930","2022-03-13 08:11:45"
"Sonderfell Cotton Henley","Men","Clothing","Sweaters","6409316","Robert Barakett",62.97,125.00,0.0,0,"020","2022-03-13 08:11:45"
"Nappi P Wool Sweater","Men","Clothing","Sweaters","6423840","BOSS",124.60,178.00,0.0,0,"516","2022-03-13 08:11:45"
"Men's Devin Oversize Cotton Cardigan","Men","Clothing","Sweaters","6424324","PacSun",54.95,54.95,0.0,0,"001","2022-03-13 08:11:45"
"Wes Crewneck Organic Cotton Blend Sweater","Men","Clothing","Sweaters","6436823","Selected Homme",44.97,90.00,0.0,0,"742","2022-03-13 08:11:45"
"Chase Stripe Organic Cotton Blend Sweater","Men","Clothing","Sweaters","6436828","Selected Homme",63.00,90.00,0.0,0,"212","2022-03-13 08:11:45"
"Men's Crewneck Sweater","Men","Clothing","Sweaters","6446187","Rolla’s",83.30,119.00,0.0,0,"100","2022-03-13 08:11:45"
"Jacquard Textured Sweater","Men","Clothing","Sweaters","6447024","John Varvatos",228.00,228.00,0.0,0,"001","2022-03-13 08:11:45"
"Wessex Crewneck Wool Sweater","Men","Clothing","Sweaters","6452485","Reiss",116.00,145.00,4.0,1,"200","2022-03-13 08:11:45"
"Danny 6429 Rib Sweater","Men","Clothing","Sweaters","6455579","NN07",95.97,175.00,0.0,0,"026","2022-03-13 08:11:45"
"Racked Rib Crewneck Sweater","Men","Clothing","Sweaters","6460817","Club Monaco",127.60,159.50,0.0,0,"001","2022-03-13 08:11:45"
"Whitewater Cotton Blend Hoodie Sweater","Men","Clothing","Sweaters","6461905","Faherty",188.00,188.00,5.0,1,"430","2022-03-13 08:11:45"
"Armidale Classic Fit Full Zip Sweater","Men","Clothing","Sweaters","6471781","Robert Graham",136.80,228.00,0.0,0,"001","2022-03-13 08:11:45"
"Rocer Chunky Roll Neck Wool Blend Sweater","Men","Clothing","Sweaters","6479653","Ted Baker London",99.97,260.00,0.0,0,"101","2022-03-13 08:11:45"
"x Nast Stacks Cotton Quarter Zip Sweater","Men","Clothing","Sweaters","6493117","Sergio Tacchini",97.50,150.00,5.0,1,"001","2022-03-13 08:11:45"
"Knit Piqué Terry Crewneck Sweater","Men","Clothing","Sweaters","6512595","Brooks Brothers",64.03,98.50,0.0,0,"020","2022-03-13 08:11:45"
"Cotton & Cashmere Crewneck Sweater","Men","Clothing","Sweaters","6514897","Bonobos",79.20,99.00,0.0,0,"600","2022-03-13 08:11:45"
"Stay Loose Cable Knit Wool Blend Sweater","Men","Clothing","Sweaters","6518378","Levi's®",55.65,79.50,0.0,0,"250","2022-03-13 08:11:45"
"Wool & Cashmere Zip-Up Sweater","Men","Clothing","Sweaters","6533678","Bugatchi",195.00,325.00,4.0,1,"017","2022-03-13 08:11:45"
"Uklam Stripe Cotton Sweater","Men","Clothing","Sweaters","6548604","BOSS",142.40,178.00,0.0,0,"330","2022-03-13 08:11:45"
"Stein Crewneck Fair Isle Wool Blend Sweater","Men","Clothing","Sweaters","6557282","NN07",124.97,250.00,0.0,0,"255","2022-03-13 08:11:45"
"Crewneck Cable Sweater","Men","Clothing","Sweaters","6566125","River Island",50.00,50.00,0.0,0,"900","2022-03-13 08:11:45"
"Men's Essential V-Neck Sweater","Men","Clothing","Sweaters","6573685","Johnny Bigg",65.00,65.00,0.0,0,"200","2022-03-13 08:11:45"
"Palmer Ribbed Cotton Crewneck Sweater","Men","Clothing","Sweaters","6573819","Johnny Bigg",65.00,65.00,0.0,0,"001","2022-03-13 08:11:45"
"Cotton Cable Crewneck Sweater","Men","Clothing","Sweaters","6584942","River Island",35.00,50.00,0.0,0,"420","2022-03-13 08:11:45"
"Striped Fisherman Crew Neck Sweater","Men","Clothing","Sweaters","6585046","River Island",33.00,60.00,0.0,0,"201","2022-03-13 08:11:45"
"Fisherman Cardigan","Men","Clothing","Sweaters","6592850","Liverpool Los Angeles",98.00,98.00,0.0,0,"001","2022-03-13 08:11:45"
"Stripe Thermal Cotton Crewneck","Men","Clothing","Sweaters","6600999","Lucky Brand",59.50,59.50,0.0,0,"430","2022-03-13 08:11:45"
"Douglas V-Neck Sweater","Men","Clothing","Sweaters","6607512","Cutter & Buck",68.98,115.00,4.4,8,"493","2022-03-13 08:11:45"
"Kitts Textured Cotton & Wool Quarter Zip Sweater","Men","Clothing","Sweaters","6614573","Peter Millar",248.00,248.00,0.0,0,"200","2022-03-13 08:11:45"
"Armidale Classic Fit Full Zip Sweater","Men","Clothing","Sweaters","6639597","Robert Graham",136.80,228.00,0.0,0,"410","2022-03-13 08:11:45"
"Mathias Neppy Crewneck Sweater","Men","Clothing","Sweaters","6664666","A.P.C.",245.00,245.00,0.0,0,"111","2022-03-13 08:11:45"
"Oversize V-Neck Cashmere Sweater","Men","Clothing","Sweaters","6667104","Balenciaga",1250.00,1250.00,0.0,0,"300","2022-03-13 08:11:45"
"Quarter Zip Birdseye Sweater","Men","Clothing","Sweaters","6680911","Nordstrom",44.97,89.50,0.0,0,"021","2022-03-13 08:11:45"
"Shima Stripe Distressed Crewneck Sweater","Men","Clothing","Sweaters","6689503","AllSaints",229.00,229.00,0.0,0,"221","2022-03-13 08:11:45"
"Merino Wool Crewneck Sweater","Men","Clothing","Sweaters","6726854","Alex Mill",54.97,110.00,3.5,2,"844","2022-03-13 08:11:45"
"Skyline Graphic Jacquard Cardigan","Men","Clothing","Sweaters","6769516","Topman",74.00,74.00,0.0,0,"250","2022-03-13 08:11:45"
"Fisherman Rib Crewneck Sweater","Men","Clothing","Sweaters","6802746","Billy Reid",148.97,298.00,5.0,1,"310","2022-03-13 08:11:45"
"Rick Lambswool Blend Crewneck Sweater","Men","Clothing","Sweaters","6802889","Brax",93.97,188.00,0.0,0,"036","2022-03-13 08:11:45"
"Woven Collar Polo Sweater","Men","Clothing","Sweaters","6803062","BP.",27.97,55.00,0.0,0,"510","2022-03-13 08:11:45"
"Men's Restore Pima Cotton Blend Cardigan","Men","Clothing","Sweaters","6811410","Lahgo",228.00,228.00,0.0,0,"021","2022-03-13 08:11:45"
"Merino Wool Cardigan","Men","Clothing","Sweaters","6828707","Alex Mill",108.00,135.00,0.0,0,"060","2022-03-13 08:11:45"
"Cable Knit Sweater","Men","Clothing","Sweaters","6828915","Selected Homme",57.97,115.00,0.0,0,"405","2022-03-13 08:11:45"
"Lauriston Crewneck Sweater","Men","Clothing","Sweaters","6829286","Rodd & Gunn",106.80,178.00,4.3,4,"200","2022-03-13 08:11:45"
"Men's Sheldon Ombré Hooded Sweater","Men","Clothing","Sweaters","6829362","Psycho Bunny",112.80,188.00,0.0,0,"410","2022-03-13 08:11:45"
"Boiled Cashmere Cardigan","Men","Clothing","Sweaters","6844457","Vince",325.50,465.00,0.0,0,"403","2022-03-13 08:11:45"
"'Koster' Quarter Zip Sweater","Men","Clothing","Sweaters","3637173","Fjällräven",96.60,161.00,5.0,2,"303","2022-03-13 08:11:45"
"Military Henley Sweater","Men","Clothing","Sweaters","4451881","Schott NYC",145.00,145.00,4.5,15,"001","2022-03-13 08:11:45"
